Cravens [(u'None', u'0.0', 0.0)]
Kwang-youb [(u'None', u'0.0', 0.0)]
Fazrena [(u'None', u'0.0', 0.0)]
Taejeong [(u'None', u'0.0', 0.0)]
Ming-Dou [(u'None', u'0.0', 0.0)]
Hun-Hsien [(u'None', u'0.0', 0.0)]
Daorat [(u'None', u'0.0', 0.0)]
Akharin [(u'None', u'0.0', 0.0)]
Kwangoh [(u'None', u'0.0', 0.0)]
Nohman [(u'None', u'0.0', 0.0)]
Taekyu [(u'None', u'0.0', 0.0)]
Daejong [(u'male', u'1.00', 1)]
Junso [(u'None', u'0.0', 0.0)]
Yanghoon [(u'None', u'0.0', 0.0)]
Jae-Hee [(u'None', u'0.0', 0.0)]
I-Hung [(u'None', u'0.0', 0.0)]
Yeong-Yil [(u'None', u'0.0', 0.0)]
Hoang-Yang [(u'None', u'0.0', 0.0)]
Chyi-Cherng [(u'None', u'0.0', 0.0)]
Phanumas [(u'None', u'0.0', 0.0)]
Yi-Chiuan [(u'None', u'0.0', 0.0)]
Chikaaki [(u'None', u'0.0', 0.0)]
Shunya [(u'male', u'1.00', 2)]
Kyoung-Hoi [(u'None', u'0.0', 0.0)]
Joe-Whui [(u'None', u'0.0', 0.0)]
Myeong-Lyong [(u'None', u'0.0', 0.0)]
Jae-Whui [(u'None', u'0.0', 0.0)]
Deen [(u'male', u'1.00', 2)]
Mücahit [(u'male', u'1.00', 44)]
Shih-Tsang [(u'None', u'0.0', 0.0)]
Kazutami [(u'None', u'0.0', 0.0)]
Yung-Hsiao [(u'None', u'0.0', 0.0)]
Toshiriro [(u'None', u'0.0', 0.0)]
Kwyro [(u'None', u'0.0', 0.0)]
Sang-Sic [(u'None', u'0.0', 0.0)]
Oh-Hyeong [(u'None', u'0.0', 0.0)]
Yiu-Keung [(u'None', u'0.0', 0.0)]
Jing-Zheng [(u'None', u'0.0', 0.0)]
Jian-Chou [(u'None', u'0.0', 0.0)]
Li-Chung [(u'None', u'0.0', 0.0)]
Jenn-Shiang [(u'None', u'0.0', 0.0)]
Cheung-Ming [(u'None', u'0.0', 0.0)]
Hsin-Ya [(u'None', u'0.0', 0.0)]
Hylas [(u'None', u'0.0', 0.0)]
Hing-mo [(u'None', u'0.0', 0.0)]
Moll [(u'female', u'1.00', 1)]
Jeng-Feng [(u'None', u'0.0', 0.0)]
Chon-In [(u'None', u'0.0', 0.0)]
Ho-leng [(u'None', u'0.0', 0.0)]
Kuoi-Fok [(u'None', u'0.0', 0.0)]
Kuok-Hang [(u'None', u'0.0', 0.0)]
Ying-Man [(u'None', u'0.0', 0.0)]
Po-Ming [(u'None', u'0.0', 0.0)]
Charng-Kann [(u'None', u'0.0', 0.0)]
Shyh-Chyang [(u'None', u'0.0', 0.0)]
Kye-Shin [(u'None', u'0.0', 0.0)]
Jai-Cheol [(u'None', u'0.0', 0.0)]
Tian-Pao [(u'None', u'0.0', 0.0)]
Shih-Chou [(u'None', u'0.0', 0.0)]
Joung-Youn [(u'None', u'0.0', 0.0)]
Hyoungjoon [(u'None', u'0.0', 0.0)]
Kanghyup [(u'None', u'0.0', 0.0)]
Jeong-Tae [(u'None', u'0.0', 0.0)]
Wi-Sik [(u'None', u'0.0', 0.0)]
Kye-Hwan [(u'None', u'0.0', 0.0)]
Tsung-Sum [(u'None', u'0.0', 0.0)]
Woong-hee [(u'None', u'0.0', 0.0)]
Li-Dyi [(u'None', u'0.0', 0.0)]
Ri-A [(u'None', u'0.0', 0.0)]
San-Ho [(u'None', u'0.0', 0.0)]
Hua-Chin [(u'None', u'0.0', 0.0)]
Shen-Iuan [(u'None', u'0.0', 0.0)]
Min-wuk [(u'None', u'0.0', 0.0)]
Bang-Sup [(u'None', u'0.0', 0.0)]
Chin-Fang [(u'None', u'0.0', 0.0)]
Xuan-Zhong [(u'None', u'0.0', 0.0)]
Mankoo [(u'None', u'0.0', 0.0)]
Wing-Il [(u'None', u'0.0', 0.0)]
Chii-ming [(u'None', u'0.0', 0.0)]
Jian-Hsing [(u'None', u'0.0', 0.0)]
Jiaw-Ren [(u'None', u'0.0', 0.0)]
Yi-Hsun [(u'None', u'0.0', 0.0)]
Tong-Chern [(u'None', u'0.0', 0.0)]
Yueh-Lun [(u'None', u'0.0', 0.0)]
Wei-Zen [(u'None', u'0.0', 0.0)]
Eel-Wan [(u'None', u'0.0', 0.0)]
Azeredo [(u'None', u'0.0', 0.0)]
Pak-Keung [(u'male', u'1.00', 1)]
Tze-Mun [(u'None', u'0.0', 0.0)]
Milun [(u'male', u'1.00', 1)]
Chi-Fang [(u'None', u'0.0', 0.0)]
Wern-Ho [(u'None', u'0.0', 0.0)]
Day-Uei [(u'None', u'0.0', 0.0)]
Hannal [(u'None', u'0.0', 0.0)]
Sing-Rong [(u'None', u'0.0', 0.0)]
Kyounghoon [(u'None', u'0.0', 0.0)]
Dongfiang [(u'None', u'0.0', 0.0)]
Chengji [(u'None', u'0.0', 0.0)]
Fu-Chang [(u'None', u'0.0', 0.0)]
Shaorui [(u'None', u'0.0', 0.0)]
Jiunn-Der [(u'None', u'0.0', 0.0)]
Ruei-Cheng [(u'None', u'0.0', 0.0)]
Hau-Jie [(u'None', u'0.0', 0.0)]
Shuenn-Shyang [(u'None', u'0.0', 0.0)]
Ja-Shong [(u'None', u'0.0', 0.0)]
Yeong-Fong [(u'None', u'0.0', 0.0)]
Pinxing [(u'None', u'0.0', 0.0)]
Jiemyung [(u'None', u'0.0', 0.0)]
Su-Tarn [(u'None', u'0.0', 0.0)]
Il-Taek [(u'None', u'0.0', 0.0)]
Bor-Ren [(u'None', u'0.0', 0.0)]
Qin-Ye [(u'None', u'0.0', 0.0)]
Chang-Moun [(u'None', u'0.0', 0.0)]
Heliomar [(u'None', u'0.0', 0.0)]
Chun-Yueh [(u'None', u'0.0', 0.0)]
Guo-Zhang [(u'None', u'0.0', 0.0)]
Xie-Ting [(u'None', u'0.0', 0.0)]
Ching-An [(u'None', u'0.0', 0.0)]
Wei-Pin [(u'None', u'0.0', 0.0)]
Heng-Yao [(u'None', u'0.0', 0.0)]
Hsin-Lei [(u'None', u'0.0', 0.0)]
Hongchin [(u'None', u'0.0', 0.0)]
Fang-Yih [(u'None', u'0.0', 0.0)]
Jyh-Ting [(u'None', u'0.0', 0.0)]
Jyhfong [(u'None', u'0.0', 0.0)]
Miona [(u'female', u'1.00', 1)]
Tser-Yu [(u'None', u'0.0', 0.0)]
Ying-Zong [(u'None', u'0.0', 0.0)]
Chin-Fong [(u'None', u'0.0', 0.0)]
Li-Chien [(u'None', u'0.0', 0.0)]
Chih-Yun [(u'None', u'0.0', 0.0)]
Christianto [(u'None', u'0.0', 0.0)]
Jeng-Huei [(u'None', u'0.0', 0.0)]
Chao-Jui [(u'None', u'0.0', 0.0)]
Shu-Fa [(u'None', u'0.0', 0.0)]
Yen-Zen [(u'None', u'0.0', 0.0)]
Fuyun [(u'None', u'0.0', 0.0)]
Xiaqi [(u'None', u'0.0', 0.0)]
Da-Huei [(u'None', u'0.0', 0.0)]
Tai-Haur [(u'None', u'0.0', 0.0)]
Ing-Song [(u'None', u'0.0', 0.0)]
Jenn-Yu [(u'None', u'0.0', 0.0)]
Ming-Kai [(u'None', u'0.0', 0.0)]
Yin-Lung [(u'None', u'0.0', 0.0)]
Kyung-Wan [(u'None', u'0.0', 0.0)]
Zwei-Mei [(u'None', u'0.0', 0.0)]
Qing-Guang [(u'None', u'0.0', 0.0)]
Ying-Ning [(u'None', u'0.0', 0.0)]
Zhang-Er [(u'None', u'0.0', 0.0)]
Ging-Shing [(u'None', u'0.0', 0.0)]
Yi-Hsin [(u'female', u'1.00', 1)]
Chien-Jen [(u'None', u'0.0', 0.0)]
Temg-Yin [(u'None', u'0.0', 0.0)]
Hsiu-Feng [(u'None', u'0.0', 0.0)]
Kuen-Shiuh [(u'None', u'0.0', 0.0)]
Makeswaran [(u'None', u'0.0', 0.0)]
Suvarcha [(u'None', u'0.0', 0.0)]
Tanom [(u'None', u'0.0', 0.0)]
Sa'ad [(u'male', u'1.00', 2)]
Chun-Yat [(u'None', u'0.0', 0.0)]
Kaixue [(u'None', u'0.0', 0.0)]
Hanguo [(u'None', u'0.0', 0.0)]
Haobin [(u'None', u'0.0', 0.0)]
Haoji [(u'None', u'0.0', 0.0)]
Farsheed [(u'None', u'0.0', 0.0)]
Ji-Jon [(u'None', u'0.0', 0.0)]
Dah-Chuan [(u'None', u'0.0', 0.0)]
Ki-Wai [(u'None', u'0.0', 0.0)]
Yim-Shu [(u'None', u'0.0', 0.0)]
Jian-Long [(u'None', u'0.0', 0.0)]
Ken-Feng [(u'None', u'0.0', 0.0)]
Subhadeep [(u'male', u'1.00', 2)]
Borching [(u'None', u'0.0', 0.0)]
Josias [(u'male', u'1.00', 8)]
Buchholz [(u'None', u'0.0', 0.0)]
Kin-Kwan [(u'None', u'0.0', 0.0)]
Weng-leng [(u'None', u'0.0', 0.0)]
Chi-sam [(u'None', u'0.0', 0.0)]
Cheng-Man [(u'None', u'0.0', 0.0)]
Ju-Lung [(u'None', u'0.0', 0.0)]
Kuei-Ming [(u'None', u'0.0', 0.0)]
Kuck [(u'None', u'0.0', 0.0)]
Liang-Hung [(u'None', u'0.0', 0.0)]
Jirayuth [(u'male', u'1.00', 1)]
Sitthichai [(u'None', u'0.0', 0.0)]
Shek-Wai [(u'None', u'0.0', 0.0)]
Morie [(u'None', u'0.0', 0.0)]
Kohkichi [(u'None', u'0.0', 0.0)]
Itthichai [(u'None', u'0.0', 0.0)]
Apinunt [(u'None', u'0.0', 0.0)]
Phayung [(u'None', u'0.0', 0.0)]
Quasem [(u'None', u'0.0', 0.0)]
Zorzano [(u'None', u'0.0', 0.0)]
Herminio [(u'male', u'1.00', 7)]
Chao-Yuan [(u'None', u'0.0', 0.0)]
Lessing [(u'male', u'1.00', 2)]
Pahnit [(u'None', u'0.0', 0.0)]
Ling-Sheng [(u'None', u'0.0', 0.0)]
Fettah [(u'male', u'1.00', 5)]
Eisse [(u'None', u'0.0', 0.0)]
Triratana [(u'None', u'0.0', 0.0)]
Venceslav [(u'None', u'0.0', 0.0)]
Pravinkumar [(u'male', u'1.00', 1)]
Pik [(u'female', u'0.94', 18)]
Ju-Hyoung [(u'None', u'0.0', 0.0)]
Myung-Ryong [(u'None', u'0.0', 0.0)]
Balasubramanya [(u'None', u'0.0', 0.0)]
Bengt-Arne [(u'male', u'1.00', 2)]
KyungMin [(u'female', u'0.50', 2)]
Foletto [(u'None', u'0.0', 0.0)]
Subhanshu [(u'None', u'0.0', 0.0)]
Joarez [(u'None', u'0.0', 0.0)]
Jitkasem [(u'None', u'0.0', 0.0)]
Quanrang [(u'None', u'0.0', 0.0)]
Debaprasad [(u'None', u'0.0', 0.0)]
Zhen-Ya [(u'None', u'0.0', 0.0)]
Tortosa [(u'None', u'0.0', 0.0)]
Dipan [(u'male', u'1.00', 1)]
Cheuk-Yiu [(u'None', u'0.0', 0.0)]
Mitchai [(u'None', u'0.0', 0.0)]
Luu [(u'female', u'0.83', 23)]
Trung-Kien [(u'None', u'0.0', 0.0)]
Yang-Moon [(u'None', u'0.0', 0.0)]
Yi-min [(u'None', u'0.0', 0.0)]
Hammel [(u'None', u'0.0', 0.0)]
Studsgaard [(u'None', u'0.0', 0.0)]
Shawky [(u'male', u'1.00', 9)]
Taikang [(u'None', u'0.0', 0.0)]
Gian-Franco [(u'None', u'0.0', 0.0)]
Veyis [(u'male', u'1.00', 1)]
Tokunbo [(u'male', u'0.56', 9)]
Bica [(u'None', u'0.0', 0.0)]
Achutavarrier [(u'None', u'0.0', 0.0)]
Karn [(u'male', u'1.00', 3)]
Naiyavudhi [(u'None', u'0.0', 0.0)]
Tharakram [(u'None', u'0.0', 0.0)]
Kuribayashi [(u'female', u'1.00', 1)]
Nüfer [(u'None', u'0.0', 0.0)]
Saf [(u'female', u'0.67', 3)]
Celite [(u'None', u'0.0', 0.0)]
Rabindranath [(u'None', u'0.0', 0.0)]
Águìla [(u'female', u'0.67', 3)]
Miró [(u'male', u'0.83', 41)]
Jofre [(u'male', u'1.00', 3)]
Samphan [(u'male', u'1.00', 1)]
Min-Tsang [(u'None', u'0.0', 0.0)]
Wasimon [(u'None', u'0.0', 0.0)]
Watit [(u'None', u'0.0', 0.0)]
Hyungiu [(u'None', u'0.0', 0.0)]
Do-Kwan [(u'None', u'0.0', 0.0)]
JunYoung [(u'None', u'0.0', 0.0)]
Ji-Suk [(u'None', u'0.0', 0.0)]
Byeong-Kuk [(u'None', u'0.0', 0.0)]
Hirak [(u'male', u'1.00', 2)]
Tandi [(u'female', u'1.00', 5)]
Tatijana [(u'female', u'1.00', 2)]
Uriy [(u'None', u'0.0', 0.0)]
Ji-Hwei [(u'None', u'0.0', 0.0)]
Er-Jung [(u'None', u'0.0', 0.0)]
Min-Hung [(u'None', u'0.0', 0.0)]
Phanom [(u'None', u'0.0', 0.0)]
Phinyo [(u'None', u'0.0', 0.0)]
Noppadol [(u'male', u'1.00', 3)]
Sirapat [(u'None', u'0.0', 0.0)]
Tianxue [(u'None', u'0.0', 0.0)]
Katsufusa [(u'None', u'0.0', 0.0)]
Suphakant [(u'None', u'0.0', 0.0)]
Kai-Yen [(u'None', u'0.0', 0.0)]
Jiunshian [(u'None', u'0.0', 0.0)]
Leontina [(u'female', u'1.00', 2)]
Wacharapol [(u'male', u'1.00', 1)]
Kumaraswamy [(u'male', u'1.00', 1)]
Hyder [(u'male', u'1.00', 5)]
Kalahasti [(u'None', u'0.0', 0.0)]
Anurog [(u'None', u'0.0', 0.0)]
Louie [(u'male', u'0.88', 123)]
Elvi [(u'female', u'1.00', 15)]
Kalavai [(u'None', u'0.0', 0.0)]
Shahidur [(u'male', u'1.00', 1)]
Paron [(u'None', u'0.0', 0.0)]
Hold [(u'None', u'0.0', 0.0)]
Mallesh [(u'male', u'1.00', 1)]
Po-Chyi [(u'None', u'0.0', 0.0)]
Jyrghong [(u'None', u'0.0', 0.0)]
Weizhou [(u'None', u'0.0', 0.0)]
Kartahik [(u'None', u'0.0', 0.0)]
Thirumalai [(u'male', u'1.00', 1)]
Rongtao [(u'None', u'0.0', 0.0)]
Cheng-Juei [(u'None', u'0.0', 0.0)]
Sau-Mou [(u'None', u'0.0', 0.0)]
Jiin-Chuan [(u'None', u'0.0', 0.0)]
Ramchander [(u'None', u'0.0', 0.0)]
Kahtan [(u'None', u'0.0', 0.0)]
Jia-Shing [(u'None', u'0.0', 0.0)]
Ying-Fu [(u'None', u'0.0', 0.0)]
Pouyan [(u'male', u'1.00', 3)]
Max-Elie [(u'None', u'0.0', 0.0)]
Chun-Geik [(u'None', u'0.0', 0.0)]
Akachai [(u'None', u'0.0', 0.0)]
Anawach [(u'None', u'0.0', 0.0)]
Heng-Shou [(u'None', u'0.0', 0.0)]
Saed [(u'male', u'1.00', 14)]
Birgir [(u'male', u'1.00', 12)]
Guerkan [(u'None', u'0.0', 0.0)]
Moreau [(u'female', u'1.00', 1)]
Ausra [(u'female', u'1.00', 8)]
Raslan [(u'male', u'1.00', 8)]
Iwata [(u'None', u'0.0', 0.0)]
Wiset [(u'None', u'0.0', 0.0)]
Teerayoot [(u'None', u'0.0', 0.0)]
Lourans [(u'None', u'0.0', 0.0)]
Juin [(u'male', u'1.00', 1)]
Anne-Johan [(u'None', u'0.0', 0.0)]
Tracie [(u'female', u'1.00', 130)]
Kyung-soo [(u'None', u'0.0', 0.0)]
Gonggui [(u'None', u'0.0', 0.0)]
Carpes [(u'None', u'0.0', 0.0)]
Ding-Lan [(u'None', u'0.0', 0.0)]
Tai-Cheng [(u'None', u'0.0', 0.0)]
Wei-Hung [(u'None', u'0.0', 0.0)]
An-Nan [(u'None', u'0.0', 0.0)]
Lian-Ying [(u'None', u'0.0', 0.0)]
Paul-Waie [(u'None', u'0.0', 0.0)]
Yong-Ching [(u'None', u'0.0', 0.0)]
Inchang [(u'None', u'0.0', 0.0)]
Soon-kak [(u'None', u'0.0', 0.0)]
Jeongyop [(u'None', u'0.0', 0.0)]
Kug [(u'None', u'0.0', 0.0)]
You-Neng [(u'None', u'0.0', 0.0)]
Jouji [(u'None', u'0.0', 0.0)]
Sang-Dae [(u'None', u'0.0', 0.0)]
Bai-Sun [(u'None', u'0.0', 0.0)]
Heung-Woo [(u'None', u'0.0', 0.0)]
Yong-Seum [(u'None', u'0.0', 0.0)]
Sunki [(u'None', u'0.0', 0.0)]
Soosun [(u'None', u'0.0', 0.0)]
Soohyoung [(u'None', u'0.0', 0.0)]
Jaewhui [(u'None', u'0.0', 0.0)]
Jin-Sen [(u'None', u'0.0', 0.0)]
Hai-Shang [(u'None', u'0.0', 0.0)]
Jong-Jy [(u'None', u'0.0', 0.0)]
Yuan-Chih [(u'None', u'0.0', 0.0)]
Sai-Weng [(u'None', u'0.0', 0.0)]
Prabhavati [(u'None', u'0.0', 0.0)]
Jigme [(u'None', u'0.0', 0.0)]
Poolsak [(u'None', u'0.0', 0.0)]
Jeerasuda [(u'None', u'0.0', 0.0)]
Paramote [(u'None', u'0.0', 0.0)]
Saifon [(u'female', u'1.00', 2)]
Sejid [(u'None', u'0.0', 0.0)]
Pui-Tak [(u'None', u'0.0', 0.0)]
Nianci [(u'None', u'0.0', 0.0)]
Fushuan [(u'male', u'1.00', 1)]
Chih-Chyau [(u'None', u'0.0', 0.0)]
Thanat [(u'male', u'1.00', 4)]
Raungrong [(u'None', u'0.0', 0.0)]
Volnei [(u'male', u'1.00', 1)]
Mulligan [(u'None', u'0.0', 0.0)]
Ghanshyam [(u'male', u'1.00', 6)]
Tsun-Ho [(u'None', u'0.0', 0.0)]
Lucian-Vasile [(u'None', u'0.0', 0.0)]
Sreenath [(u'male', u'1.00', 7)]
Kee-Chee [(u'None', u'0.0', 0.0)]
Yuen-Lin [(u'None', u'0.0', 0.0)]
Bendong [(u'None', u'0.0', 0.0)]
Kongpop [(u'None', u'0.0', 0.0)]
Joon-Jea [(u'None', u'0.0', 0.0)]
Guen-Soon [(u'None', u'0.0', 0.0)]
Yaxiong [(u'None', u'0.0', 0.0)]
Sarwono [(u'None', u'0.0', 0.0)]
Mahoki [(u'None', u'0.0', 0.0)]
Tharadol [(u'None', u'0.0', 0.0)]
Mustak [(u'male', u'1.00', 5)]
Sahandi [(u'None', u'0.0', 0.0)]
Bernadeth [(u'female', u'1.00', 2)]
Sheng-Tsai [(u'None', u'0.0', 0.0)]
Yanzhuo [(u'None', u'0.0', 0.0)]
Feiyin [(u'None', u'0.0', 0.0)]
Yuchuan [(u'female', u'1.00', 1)]
Miotsuhiko [(u'None', u'0.0', 0.0)]
Hisa-Aki [(u'None', u'0.0', 0.0)]
Datchakorn [(u'None', u'0.0', 0.0)]
Hatairat [(u'None', u'0.0', 0.0)]
Okihiko [(u'None', u'0.0', 0.0)]
Tanes [(u'None', u'0.0', 0.0)]
Nebil [(u'male', u'1.00', 2)]
Kouhyar [(u'None', u'0.0', 0.0)]
Yukitoshi [(u'None', u'0.0', 0.0)]
Bortecene [(u'None', u'0.0', 0.0)]
Constatin [(u'None', u'0.0', 0.0)]
Sio-Weng [(u'None', u'0.0', 0.0)]
Mao-Da [(u'None', u'0.0', 0.0)]
Ping-Ping [(u'None', u'0.0', 0.0)]
Benjamas [(u'None', u'0.0', 0.0)]
vpn [(u'None', u'0.0', 0.0)]
Toprak [(u'male', u'0.83', 6)]
Abdfelhamid [(u'None', u'0.0', 0.0)]
Shih-Tsung [(u'None', u'0.0', 0.0)]
Schwartz [(u'None', u'0.0', 0.0)]
Tung-Kuan [(u'None', u'0.0', 0.0)]
Chien-Han [(u'None', u'0.0', 0.0)]
Shih-Way [(u'None', u'0.0', 0.0)]
Meng-Guang [(u'None', u'0.0', 0.0)]
Kuen-Suey [(u'None', u'0.0', 0.0)]
Jyh-Yih [(u'None', u'0.0', 0.0)]
Kwong-Kin [(u'None', u'0.0', 0.0)]
Ching-Yih [(u'None', u'0.0', 0.0)]
Yuh-Kuang [(u'None', u'0.0', 0.0)]
Chao-Hsuing [(u'None', u'0.0', 0.0)]
Suwicha [(u'male', u'1.00', 1)]
Gülin [(u'female', u'1.00', 11)]
Shrutin [(u'None', u'0.0', 0.0)]
Thewhan [(u'None', u'0.0', 0.0)]
Ramizi [(u'None', u'0.0', 0.0)]
PinedaJaume [(u'None', u'0.0', 0.0)]
Chantima [(u'None', u'0.0', 0.0)]
Tongtod [(u'None', u'0.0', 0.0)]
Mummadi [(u'male', u'1.00', 1)]
Edwyn [(u'male', u'1.00', 1)]
Kasin [(u'None', u'0.0', 0.0)]
Andrabadu [(u'None', u'0.0', 0.0)]
Pasqualino [(u'male', u'1.00', 4)]
Ba-Ngu [(u'None', u'0.0', 0.0)]
ThartFah [(u'None', u'0.0', 0.0)]
Sophon [(u'None', u'0.0', 0.0)]
HongMo [(u'None', u'0.0', 0.0)]
Shenhong [(u'None', u'0.0', 0.0)]
Ching-Chia [(u'female', u'1.00', 1)]
Che-Fu [(u'None', u'0.0', 0.0)]
Hsin-Hsiung [(u'None', u'0.0', 0.0)]
Ping-Tsung [(u'None', u'0.0', 0.0)]
Kun-Nen [(u'None', u'0.0', 0.0)]
Rongtai [(u'None', u'0.0', 0.0)]
Chang-Fen [(u'None', u'0.0', 0.0)]
Ping-Ying [(u'None', u'0.0', 0.0)]
Meng-Ta [(u'None', u'0.0', 0.0)]
Hsueh-Wu [(u'None', u'0.0', 0.0)]
Xin-Wen [(u'None', u'0.0', 0.0)]
Qing-wei [(u'None', u'0.0', 0.0)]
Jiann-Jenn [(u'None', u'0.0', 0.0)]
Tin-Chung [(u'None', u'0.0', 0.0)]
Ching-Li [(u'None', u'0.0', 0.0)]
Shiang-Jiun [(u'None', u'0.0', 0.0)]
Yit-Chow [(u'None', u'0.0', 0.0)]
Shuh-Ying [(u'None', u'0.0', 0.0)]
Tzung-Je [(u'None', u'0.0', 0.0)]
Hsin-Yung [(u'None', u'0.0', 0.0)]
Kuo-Ting [(u'None', u'0.0', 0.0)]
Yao-wei [(u'male', u'1.00', 1)]
Bao-Yun [(u'None', u'0.0', 0.0)]
Chenwu [(u'None', u'0.0', 0.0)]
Shuet [(u'None', u'0.0', 0.0)]
Jong-Seop [(u'None', u'0.0', 0.0)]
Kuei-Ann [(u'None', u'0.0', 0.0)]
Ru-Yeong [(u'None', u'0.0', 0.0)]
Shihn-Cheng [(u'None', u'0.0', 0.0)]
Jo-Tan [(u'None', u'0.0', 0.0)]
Yen-Nan [(u'None', u'0.0', 0.0)]
Lung-Hao [(u'None', u'0.0', 0.0)]
You-Gang [(u'None', u'0.0', 0.0)]
Maini [(u'None', u'0.0', 0.0)]
Jung-hui [(u'None', u'0.0', 0.0)]
Yodchanan [(u'None', u'0.0', 0.0)]
Sarayut [(u'male', u'1.00', 4)]
Po-Kang [(u'None', u'0.0', 0.0)]
Quen-Zong [(u'None', u'0.0', 0.0)]
Wen-Shen [(u'None', u'0.0', 0.0)]
Nai-Heng [(u'None', u'0.0', 0.0)]
Shuo-Yuan [(u'None', u'0.0', 0.0)]
Ron-Yi [(u'None', u'0.0', 0.0)]
Wang-Rong [(u'None', u'0.0', 0.0)]
Jr-Houng [(u'None', u'0.0', 0.0)]
Jieh-Wei [(u'None', u'0.0', 0.0)]
Sehat [(u'None', u'0.0', 0.0)]
Bingmei [(u'None', u'0.0', 0.0)]
Tung-Yu [(u'None', u'0.0', 0.0)]
Yan-Chr [(u'None', u'0.0', 0.0)]
Hwa-Long [(u'None', u'0.0', 0.0)]
Chia-Tsun [(u'None', u'0.0', 0.0)]
Kun-Wah [(u'None', u'0.0', 0.0)]
Cheng-Shan [(u'None', u'0.0', 0.0)]
Benzheng [(u'None', u'0.0', 0.0)]
Yen-Hsiang [(u'None', u'0.0', 0.0)]
Haiqiao [(u'None', u'0.0', 0.0)]
XiaoWen [(u'female', u'1.00', 1)]
Tzu-Ya [(u'None', u'0.0', 0.0)]
Ching-Chuen [(u'None', u'0.0', 0.0)]
Kuang-Yu [(u'None', u'0.0', 0.0)]
Hong-Kui [(u'None', u'0.0', 0.0)]
Huijin [(u'None', u'0.0', 0.0)]
Pao-Lin [(u'None', u'0.0', 0.0)]
Changqi [(u'None', u'0.0', 0.0)]
Byung-Do [(u'None', u'0.0', 0.0)]
Lianku [(u'None', u'0.0', 0.0)]
Ren-Yang [(u'None', u'0.0', 0.0)]
Shyue-Wen [(u'None', u'0.0', 0.0)]
Hung-En [(u'None', u'0.0', 0.0)]
Ping-Kuo [(u'None', u'0.0', 0.0)]
Ying-Yih [(u'None', u'0.0', 0.0)]
Zonghuang [(u'None', u'0.0', 0.0)]
Cishen [(u'None', u'0.0', 0.0)]
Jashmin [(u'male', u'1.00', 1)]
Tsuan-Fan [(u'None', u'0.0', 0.0)]
Hsin-Horng [(u'None', u'0.0', 0.0)]
Gürsu [(u'None', u'0.0', 0.0)]
Dengwei [(u'None', u'0.0', 0.0)]
Jun-Cheng [(u'None', u'0.0', 0.0)]
Pen-Shu [(u'None', u'0.0', 0.0)]
Shu-Meng [(u'None', u'0.0', 0.0)]
Jieh-Hwang [(u'None', u'0.0', 0.0)]
Yentis [(u'None', u'0.0', 0.0)]
Shishu [(u'None', u'0.0', 0.0)]
Qizhang [(u'None', u'0.0', 0.0)]
Baiying [(u'None', u'0.0', 0.0)]
Zaihe [(u'None', u'0.0', 0.0)]
Seoung-Jae [(u'None', u'0.0', 0.0)]
Jangsup [(u'None', u'0.0', 0.0)]
Kai-Kou [(u'None', u'0.0', 0.0)]
Ho-Kwon [(u'None', u'0.0', 0.0)]
Keman [(u'None', u'0.0', 0.0)]
Kam-Chi [(u'None', u'0.0', 0.0)]
Yat-Fong [(u'None', u'0.0', 0.0)]
Subbaraya [(u'male', u'1.00', 1)]
Shanguang [(u'None', u'0.0', 0.0)]
Pega [(u'None', u'0.0', 0.0)]
Shiang-Hwua [(u'None', u'0.0', 0.0)]
Daoheng [(u'None', u'0.0', 0.0)]
Liangge [(u'None', u'0.0', 0.0)]
Shunjia [(u'None', u'0.0', 0.0)]
Rueywen [(u'None', u'0.0', 0.0)]
Chen-Xiong [(u'None', u'0.0', 0.0)]
Pruthvi [(u'male', u'1.00', 4)]
Junmou [(u'None', u'0.0', 0.0)]
Yiqian [(u'female', u'1.00', 1)]
QingNian [(u'None', u'0.0', 0.0)]
XiangYang [(u'None', u'0.0', 0.0)]
JianQi [(u'None', u'0.0', 0.0)]
Mansun [(u'None', u'0.0', 0.0)]
Zichu [(u'None', u'0.0', 0.0)]
Sizhong [(u'None', u'0.0', 0.0)]
Ronghai [(u'None', u'0.0', 0.0)]
Min-Teh [(u'None', u'0.0', 0.0)]
Guichang [(u'None', u'0.0', 0.0)]
Jun-Ning [(u'None', u'0.0', 0.0)]
Mingcui [(u'None', u'0.0', 0.0)]
Yuh-Feng [(u'None', u'0.0', 0.0)]
Jieyan [(u'None', u'0.0', 0.0)]
Yue-xin [(u'None', u'0.0', 0.0)]
Nan-ning [(u'None', u'0.0', 0.0)]
Zong-ze [(u'None', u'0.0', 0.0)]
Chang-Hsiao [(u'None', u'0.0', 0.0)]
Jinup [(u'None', u'0.0', 0.0)]
Samgsuk [(u'None', u'0.0', 0.0)]
Jing-Lea [(u'None', u'0.0', 0.0)]
Hengsheng [(u'None', u'0.0', 0.0)]
Sung-Ung [(u'None', u'0.0', 0.0)]
Nai-Hsien [(u'None', u'0.0', 0.0)]
Lee-An [(u'None', u'0.0', 0.0)]
Shr-Lung [(u'None', u'0.0', 0.0)]
Huiting [(u'female', u'1.00', 6)]
Yuanying [(u'None', u'0.0', 0.0)]
Kwong-Shu [(u'None', u'0.0', 0.0)]
Lieyi [(u'None', u'0.0', 0.0)]
Aigang [(u'None', u'0.0', 0.0)]
