	language_label	profession	wikipedia_link	image_link
177	mr	Historiker	http://mr.wikipedia.org/wiki/%E0%A4%87%E0%A4%A4%E0%A4%BF%E0%A4%B9%E0%A4%BE%E0%A4%B8%E0%A4%95%E0%A4%BE%E0%A4%B0	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
178	ms	Historiker	http://ms.wikipedia.org/wiki/Ahli_sejarah	http://upload.wikimedia.org/wikipedia/commons/d/da/AGMA_H%C3%A9rodote.jpg
179	my	Historiker	http://my.wikipedia.org/wiki/%E1%80%9E%E1%80%99%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%B8%E1%80%95%E1%80%8A%E1%80%AC%E1%80%9B%E1%80%BE%E1%80%84%E1%80%BA	-
180	nl	Historiker	http://nl.wikipedia.org/wiki/Historicus	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
181	nn	Historiker	http://nn.wikipedia.org/wiki/Historikar	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
182	nn	Historiker	http://nn.wikipedia.org/wiki/Historikar	http://upload.wikimedia.org/wikipedia/commons/4/4f/Leopold_von_Ranke_1868.jpg
183	nn	Historiker	http://nn.wikipedia.org/wiki/Historikar	http://upload.wikimedia.org/wikipedia/commons/c/ce/Cynthia-Mc-Leod-in-Miami-20.jpg
184	no	Historiker	http://no.wikipedia.org/wiki/Historiker	http://upload.wikimedia.org/wikipedia/commons/d/da/AGMA_H%C3%A9rodote.jpg
185	no	Historiker	http://no.wikipedia.org/wiki/Historiker	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
186	oc	Historiker	http://oc.wikipedia.org/wiki/Istorian	http://upload.wikimedia.org/wikipedia/commons/2/2b/Bruni_-_De_primo_bello_punico%2C_circa_1471_-_2365945.jpg
187	pa	Historiker	http://pa.wikipedia.org/wiki/%E0%A8%87%E0%A8%A4%E0%A8%BF%E0%A8%B9%E0%A8%BE%E0%A8%B8%E0%A8%95%E0%A8%BE%E0%A8%B0	http://upload.wikimedia.org/wikipedia/commons/d/da/AGMA_H%C3%A9rodote.jpg
188	pt	Historiker	http://pt.wikipedia.org/wiki/Historiador	http://upload.wikimedia.org/wikipedia/commons/2/2b/Wiktionary-logo-pt.png
189	pt	Historiker	http://pt.wikipedia.org/wiki/Historiador	http://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg
190	pt	Historiker	http://pt.wikipedia.org/wiki/Historiador	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
191	pt	Historiker	http://pt.wikipedia.org/wiki/Historiador	http://upload.wikimedia.org/wikipedia/commons/b/be/Herodotos_Met_91.8.jpg
192	ro	Historiker	http://ro.wikipedia.org/wiki/Istoric	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
193	ro	Historiker	http://ro.wikipedia.org/wiki/Istoric	http://upload.wikimedia.org/wikipedia/commons/f/ff/Wikidata-logo.svg
194	sco	Historiker	http://sco.wikipedia.org/wiki/Historian	-
195	sh	Historiker	http://sh.wikipedia.org/wiki/Histori%C4%8Dar	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
196	sh	Historiker	http://sh.wikipedia.org/wiki/Histori%C4%8Dar	http://upload.wikimedia.org/wikipedia/commons/3/3d/Heraldic_hourglass.svg
197	simple	Historiker	http://simple.wikipedia.org/wiki/Historian	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
198	sk	Historiker	http://sk.wikipedia.org/wiki/Historik	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
199	sk	Historiker	http://sk.wikipedia.org/wiki/Historik	http://upload.wikimedia.org/wikipedia/commons/2/2a/Spanish_Language_Wiki.svg
200	sl	Historiker	http://sl.wikipedia.org/wiki/Zgodovinar	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
201	sl	Historiker	http://sl.wikipedia.org/wiki/Zgodovinar	http://upload.wikimedia.org/wikipedia/commons/a/a7/Wiktionary-logo-sl.svg
202	sl	Historiker	http://sl.wikipedia.org/wiki/Zgodovinar	http://upload.wikimedia.org/wikipedia/commons/b/b6/Hourglass.svg
203	sv	Historiker	http://sv.wikipedia.org/wiki/Historiker	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
204	sv	Historiker	http://sv.wikipedia.org/wiki/Historiker	http://upload.wikimedia.org/wikipedia/commons/b/be/GreySandglass.svg
205	tl	Historiker	http://tl.wikipedia.org/wiki/Manunulat_ng_kasaysayan	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
206	tr	Historiker	http://tr.wikipedia.org/wiki/Tarih%C3%A7i	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
207	tr	Historiker	http://tr.wikipedia.org/wiki/Tarih%C3%A7i	http://upload.wikimedia.org/wikipedia/commons/7/71/Titus_Livius.png
208	tr	Historiker	http://tr.wikipedia.org/wiki/Tarih%C3%A7i	http://upload.wikimedia.org/wikipedia/commons/a/a5/Klepsydra_black.svg
209	ur	Historiker	http://ur.wikipedia.org/wiki/%D9%85%D8%A4%D8%B1%D8%AE	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
210	zh	Historiker	http://zh.wikipedia.org/wiki/%E5%8E%86%E5%8F%B2%E5%AD%A6%E5%AE%B6	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
211	de	Fremdenführer	http://de.wikipedia.org/wiki/Fremdenführer	http://upload.wikimedia.org/wikipedia/commons/5/50/Turistas_en_la_Plaza_de_San_Pedro.JPG
212	de	Fremdenführer	http://de.wikipedia.org/wiki/Fremdenführer	http://upload.wikimedia.org/wikipedia/commons/1/18/Erloeserkathedrale_Fuehrung.jpg
213	de	Fremdenführer	http://de.wikipedia.org/wiki/Fremdenführer	http://upload.wikimedia.org/wikipedia/commons/1/12/CamelVistors.jpg
214	af	Fremdenführer	http://af.wikipedia.org/wiki/Toerleier	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
215	af	Fremdenführer	http://af.wikipedia.org/wiki/Toerleier	http://upload.wikimedia.org/wikipedia/commons/a/ac/Costume2.jpg
216	ar	Fremdenführer	http://ar.wikipedia.org/wiki/%D9%85%D8%B1%D8%B4%D8%AF_%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A	http://upload.wikimedia.org/wikipedia/commons/3/35/United_Nations_Tour_Guide_Male_Rodsan18a.jpg
217	ar	Fremdenführer	http://ar.wikipedia.org/wiki/%D9%85%D8%B1%D8%B4%D8%AF_%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A	http://upload.wikimedia.org/wikipedia/commons/6/6b/Travel_icon.png
218	ar	Fremdenführer	http://ar.wikipedia.org/wiki/%D9%85%D8%B1%D8%B4%D8%AF_%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
219	ar	Fremdenführer	http://ar.wikipedia.org/wiki/%D9%85%D8%B1%D8%B4%D8%AF_%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A	http://upload.wikimedia.org/wikipedia/commons/0/09/P_human_body.svg
220	ar	Fremdenführer	http://ar.wikipedia.org/wiki/%D9%85%D8%B1%D8%B4%D8%AF_%D8%B3%D9%8A%D8%A7%D8%AD%D9%8A	http://upload.wikimedia.org/wikipedia/commons/8/8c/Fiore_01.svg
221	da	Fremdenführer	http://da.wikipedia.org/wiki/Guide	-
222	en	Fremdenführer	http://en.wikipedia.org/wiki/Tour_guide	http://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
223	en	Fremdenführer	http://en.wikipedia.org/wiki/Tour_guide	http://upload.wikimedia.org/wikipedia/commons/6/61/Tour_guide_at_the_National_Museum_of_the_American_Indian.jpg
224	en	Fremdenführer	http://en.wikipedia.org/wiki/Tour_guide	http://upload.wikimedia.org/wikipedia/commons/0/0f/Tour_guide_addressing_a_group_in_China.JPG
225	en	Fremdenführer	http://en.wikipedia.org/wiki/Tour_guide	http://upload.wikimedia.org/wikipedia/commons/5/50/Turistas_en_la_Plaza_de_San_Pedro.JPG
226	en	Fremdenführer	http://en.wikipedia.org/wiki/Tour_guide	http://upload.wikimedia.org/wikipedia/commons/3/30/%22A_Tour_Guide_to_the_Famous_Places_of_the_Capital%22_from_Akizato_Rito%27s_Miyako_meisho_zue_%281787%29.jpg
227	eo	Fremdenführer	http://eo.wikipedia.org/wiki/%C4%88i%C4%89erono	http://upload.wikimedia.org/wikipedia/commons/1/12/Tourguide2.jpg
228	es	Fremdenführer	http://es.wikipedia.org/wiki/Gu%C3%ADa_de_turismo	http://upload.wikimedia.org/wikipedia/commons/d/dd/Wikivoyage-Logo-v3-icon.svg
229	es	Fremdenführer	http://es.wikipedia.org/wiki/Gu%C3%ADa_de_turismo	http://upload.wikimedia.org/wikipedia/commons/5/50/Turistas_en_la_Plaza_de_San_Pedro.JPG
230	es	Fremdenführer	http://es.wikipedia.org/wiki/Gu%C3%ADa_de_turismo	http://upload.wikimedia.org/wikipedia/commons/1/12/CamelVistors.jpg
231	es	Fremdenführer	http://es.wikipedia.org/wiki/Gu%C3%ADa_de_turismo	http://upload.wikimedia.org/wikipedia/commons/f/fa/Marinhaguia.jpg
232	es	Fremdenführer	http://es.wikipedia.org/wiki/Gu%C3%ADa_de_turismo	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
233	et	Fremdenführer	http://et.wikipedia.org/wiki/Giid	http://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg
234	et	Fremdenführer	http://et.wikipedia.org/wiki/Giid	http://upload.wikimedia.org/wikipedia/commons/4/40/Krall-Kuuskemaa.IMG_3774.JPG
235	fa	Fremdenführer	http://fa.wikipedia.org/wiki/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C_%D8%AA%D9%88%D8%B1	-
236	fi	Fremdenführer	http://fi.wikipedia.org/wiki/Matkaopas	http://upload.wikimedia.org/wikipedia/commons/b/bc/Flag_of_Finland.svg
237	fi	Fremdenführer	http://fi.wikipedia.org/wiki/Matkaopas	http://upload.wikimedia.org/wikipedia/commons/b/b9/Tjaereborg_tour_guide_Tiananmen_1988.jpg
238	fr	Fremdenführer	http://fr.wikipedia.org/wiki/Guide_culturel	http://upload.wikimedia.org/wikipedia/commons/0/0f/Tour_guide_addressing_a_group_in_China.JPG
239	fr	Fremdenführer	http://fr.wikipedia.org/wiki/Guide_culturel	http://upload.wikimedia.org/wikipedia/commons/a/ac/P_geography1.png
240	fr	Fremdenführer	http://fr.wikipedia.org/wiki/Guide_culturel	http://upload.wikimedia.org/wikipedia/commons/6/6f/Confusion_colour.svg
241	fr	Fremdenführer	http://fr.wikipedia.org/wiki/Guide_culturel	http://upload.wikimedia.org/wikipedia/commons/3/38/Info_Simple.svg
242	he	Fremdenführer	http://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A8%D7%94_%D7%93%D7%A8%D7%9A	http://upload.wikimedia.org/wikipedia/he/3/33/Israeli_tourguide.jpg
243	he	Fremdenführer	http://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A8%D7%94_%D7%93%D7%A8%D7%9A	http://upload.wikimedia.org/wikipedia/commons/2/24/Wiktionary-logo-he.png
244	he	Fremdenführer	http://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A8%D7%94_%D7%93%D7%A8%D7%9A	http://upload.wikimedia.org/wikipedia/commons/5/50/PetraGuide.jpg
245	he	Fremdenführer	http://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A8%D7%94_%D7%93%D7%A8%D7%9A	http://upload.wikimedia.org/wikipedia/commons/0/03/Aerial_view_of_the_Judean_Desert_%28near_Masada%29%2C_Israel_03.jpg
246	he	Fremdenführer	http://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A8%D7%94_%D7%93%D7%A8%D7%9A	http://upload.wikimedia.org/wikipedia/commons/c/c6/Japanese_tour_guide.jpg
247	he	Fremdenführer	http://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A8%D7%94_%D7%93%D7%A8%D7%9A	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
248	id	Fremdenführer	http://id.wikipedia.org/wiki/Pramuwisata	http://upload.wikimedia.org/wikipedia/commons/2/2c/Broom_icon.svg
249	id	Fremdenführer	http://id.wikipedia.org/wiki/Pramuwisata	http://upload.wikimedia.org/wikipedia/commons/0/0b/Palm_tree_symbol.svg
250	id	Fremdenführer	http://id.wikipedia.org/wiki/Pramuwisata	http://upload.wikimedia.org/wikipedia/commons/d/df/Wikibooks-logo-en-noslogan.svg
251	it	Fremdenführer	http://it.wikipedia.org/wiki/Guida_turistica	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
252	it	Fremdenführer	http://it.wikipedia.org/wiki/Guida_turistica	http://upload.wikimedia.org/wikipedia/commons/1/1f/Tools.svg
253	it	Fremdenführer	http://it.wikipedia.org/wiki/Guida_turistica	http://upload.wikimedia.org/wikipedia/commons/b/bc/Nota_disambigua.svg
254	ja	Fremdenführer	http://ja.wikipedia.org/wiki/%E6%B7%BB%E4%B9%97%E5%93%A1	http://upload.wikimedia.org/wikipedia/commons/f/fc/Padlock-silver.svg
255	ja	Fremdenführer	http://ja.wikipedia.org/wiki/%E6%B7%BB%E4%B9%97%E5%93%A1	http://upload.wikimedia.org/wikipedia/commons/6/64/Question_book-4.svg
256	kk	Fremdenführer	http://kk.wikipedia.org/wiki/%D0%93%D0%B8%D0%B4	http://upload.wikimedia.org/wikipedia/commons/e/e1/Ambox_wikify.svg
257	kk	Fremdenführer	http://kk.wikipedia.org/wiki/%D0%93%D0%B8%D0%B4	http://upload.wikimedia.org/wikipedia/commons/d/dc/Crystal_Clear_app_kview.png
258	ko	Fremdenführer	http://ko.wikipedia.org/wiki/%EA%B4%80%EA%B4%91_%EA%B0%80%EC%9D%B4%EB%93%9C	http://upload.wikimedia.org/wikipedia/commons/5/50/PetraGuide.jpg
259	ko	Fremdenführer	http://ko.wikipedia.org/wiki/%EA%B4%80%EA%B4%91_%EA%B0%80%EC%9D%B4%EB%93%9C	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
260	ko	Fremdenführer	http://ko.wikipedia.org/wiki/%EA%B4%80%EA%B4%91_%EA%B0%80%EC%9D%B4%EB%93%9C	http://upload.wikimedia.org/wikipedia/commons/4/47/Monobook_icon.svg
261	ko	Fremdenführer	http://ko.wikipedia.org/wiki/%EA%B4%80%EA%B4%91_%EA%B0%80%EC%9D%B4%EB%93%9C	http://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg
262	lt	Fremdenführer	http://lt.wikipedia.org/wiki/Gidas	http://upload.wikimedia.org/wikipedia/commons/3/3f/Anselm_Klotz%28L%29-Josef_Frey%28R%29.jpg
263	pl	Fremdenführer	http://pl.wikipedia.org/wiki/Pilot_wycieczek	http://upload.wikimedia.org/wikipedia/commons/5/50/Turistas_en_la_Plaza_de_San_Pedro.JPG
264	pt	Fremdenführer	http://pt.wikipedia.org/wiki/Guia_de_turismo	http://upload.wikimedia.org/wikipedia/commons/f/fa/Marinhaguia.jpg
265	pt	Fremdenführer	http://pt.wikipedia.org/wiki/Guia_de_turismo	http://upload.wikimedia.org/wikipedia/commons/9/97/Question_book.svg
266	ru	Fremdenführer	http://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D1%81%D0%BA%D1%83%D1%80%D1%81%D0%BE%D0%B2%D0%BE%D0%B4	http://upload.wikimedia.org/wikipedia/commons/b/bc/Wiktionary-logo-ru.png
267	ru	Fremdenführer	http://ru.wikipedia.org/wiki/%D0%AD%D0%BA%D1%81%D0%BA%D1%83%D1%80%D1%81%D0%BE%D0%B2%D0%BE%D0%B4	http://upload.wikimedia.org/wikipedia/commons/1/18/Erloeserkathedrale_Fuehrung.jpg
268	sv	Fremdenführer	http://sv.wikipedia.org/wiki/Guide	http://upload.wikimedia.org/wikipedia/commons/b/b7/Str%C3%B6msbergs_bruk_Juni_2013_08.jpg
269	th	Fremdenführer	http://th.wikipedia.org/wiki/%E0%B8%A1%E0%B8%B1%E0%B8%84%E0%B8%84%E0%B8%B8%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%81%E0%B9%8C	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
270	tr	Fremdenführer	http://tr.wikipedia.org/wiki/Rehber	http://upload.wikimedia.org/wikipedia/commons/3/3f/Anselm_Klotz%28L%29-Josef_Frey%28R%29.jpg
271	tr	Fremdenführer	http://tr.wikipedia.org/wiki/Rehber	http://upload.wikimedia.org/wikipedia/commons/1/11/TuristRehberi.jpg
272	uk	Fremdenführer	http://uk.wikipedia.org/wiki/%D0%95%D0%BA%D1%81%D0%BA%D1%83%D1%80%D1%81%D0%BE%D0%B2%D0%BE%D0%B4	http://upload.wikimedia.org/wikipedia/commons/7/7b/Emoji_u1f334.svg
273	uk	Fremdenführer	http://uk.wikipedia.org/wiki/%D0%95%D0%BA%D1%81%D0%BA%D1%83%D1%80%D1%81%D0%BE%D0%B2%D0%BE%D0%B4	http://upload.wikimedia.org/wikipedia/commons/5/50/PetraGuide.jpg
274	uk	Fremdenführer	http://uk.wikipedia.org/wiki/%D0%95%D0%BA%D1%81%D0%BA%D1%83%D1%80%D1%81%D0%BE%D0%B2%D0%BE%D0%B4	http://upload.wikimedia.org/wikipedia/commons/f/fa/Marinhaguia.jpg
275	vi	Fremdenführer	http://vi.wikipedia.org/wiki/H%C6%B0%E1%BB%9Bng_d%E1%BA%ABn_vi%C3%AAn_du_l%E1%BB%8Bch	http://upload.wikimedia.org/wikipedia/vi/4/4c/Thuy%E1%BA%BFt_minh_tr%C3%AAn_%C3%B4_t%C3%B4.JPG
276	vi	Fremdenführer	http://vi.wikipedia.org/wiki/H%C6%B0%E1%BB%9Bng_d%E1%BA%ABn_vi%C3%AAn_du_l%E1%BB%8Bch	http://upload.wikimedia.org/wikipedia/commons/f/f8/Tr%C3%ACnh_b%C3%A0y_c%E1%BB%A7a_HDV.JPG
277	vi	Fremdenführer	http://vi.wikipedia.org/wiki/H%C6%B0%E1%BB%9Bng_d%E1%BA%ABn_vi%C3%AAn_du_l%E1%BB%8Bch	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
278	vi	Fremdenführer	http://vi.wikipedia.org/wiki/H%C6%B0%E1%BB%9Bng_d%E1%BA%ABn_vi%C3%AAn_du_l%E1%BB%8Bch	http://upload.wikimedia.org/wikipedia/commons/c/c8/H%C6%B0%E1%BB%9Bng_d%E1%BA%ABn_vi%C3%AAn_t%E1%BA%A1i_L%E1%BA%A7u_Ng%C5%A9_Ph%E1%BB%A5ng.JPG
279	zh	Fremdenführer	http://zh.wikipedia.org/wiki/%E5%B0%8E%E9%81%8A	http://upload.wikimedia.org/wikipedia/commons/5/50/PetraGuide.jpg
280	zh	Fremdenführer	http://zh.wikipedia.org/wiki/%E5%B0%8E%E9%81%8A	http://upload.wikimedia.org/wikipedia/commons/4/41/Sani_tour_guide_at_Stone_Forest_4.JPG
281	de	Richter	http://de.wikipedia.org/wiki/Richter	http://upload.wikimedia.org/wikipedia/commons/6/6d/John_Hullock_Drummond.jpg
282	de	Richter	http://de.wikipedia.org/wiki/Richter	http://upload.wikimedia.org/wikipedia/commons/3/30/Bundesverfassungsgericht_Richterroben.jpg
283	ar	Richter	http://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%B6%D9%8A	http://upload.wikimedia.org/wikipedia/commons/b/be/WiktionaryAr.svg
284	ar	Richter	http://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%B6%D9%8A	http://upload.wikimedia.org/wikipedia/commons/8/82/P_derecho.svg
285	ar	Richter	http://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%B6%D9%8A	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
286	ar	Richter	http://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%B6%D9%8A	http://upload.wikimedia.org/wikipedia/commons/5/50/JudgesTools.JPG
287	az	Richter	http://az.wikipedia.org/wiki/Hakim_(h%C3%BCquq)	-
288	be	Richter	http://be.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%B4%D0%B7%D1%8F	http://upload.wikimedia.org/wikipedia/commons/0/0e/Scale_of_justice_2.svg
289	be	Richter	http://be.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%B4%D0%B7%D1%8F	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
290	be	Richter	http://be.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%B4%D0%B7%D1%8F	http://upload.wikimedia.org/wikipedia/commons/f/fc/Istanbul_-_Museo_archeol._-_Giudice_romano%2C_ca._425-450_d.C._-_da_Afrodisia_-_Foto_G._Dall%27Orto_28-5-2006_04.jpg
291	be	Richter	http://be.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%B4%D0%B7%D1%8F	http://upload.wikimedia.org/wikipedia/commons/6/6f/Eo-scale2.png
292	be-x-old	Richter	http://be-x-old.wikipedia.org/wiki/%D0%A1%D1%83%D0%B4%D0%B7%D1%8C%D0%B4%D0%B7%D1%8F	-
293	bg	Richter	http://bg.wikipedia.org/wiki/%D0%A1%D1%8A%D0%B4%D0%B8%D1%8F	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
294	bg	Richter	http://bg.wikipedia.org/wiki/%D0%A1%D1%8A%D0%B4%D0%B8%D1%8F	http://upload.wikimedia.org/wikipedia/commons/1/11/ICJ-CJI_hearing_1.jpg
295	bg	Richter	http://bg.wikipedia.org/wiki/%D0%A1%D1%8A%D0%B4%D0%B8%D1%8F	http://upload.wikimedia.org/wikipedia/commons/7/72/Disambig.svg
296	bo	Richter	http://bo.wikipedia.org/wiki/%E0%BD%81%E0%BE%B2%E0%BD%B2%E0%BD%98%E0%BD%A6%E0%BC%8B%E0%BD%91%E0%BD%94%E0%BD%BC%E0%BD%93%E0%BC%8D	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
297	bs	Richter	http://bs.wikipedia.org/wiki/Kadiluk	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
298	bs	Richter	http://bs.wikipedia.org/wiki/Kadiluk	http://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg
299	ca	Richter	http://ca.wikipedia.org/wiki/Jutge	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
300	ca	Richter	http://ca.wikipedia.org/wiki/Jutge	http://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg
301	ca	Richter	http://ca.wikipedia.org/wiki/Jutge	http://upload.wikimedia.org/wikipedia/commons/6/63/Arbcom_ru_editing.svg
302	ca	Richter	http://ca.wikipedia.org/wiki/Jutge	http://upload.wikimedia.org/wikipedia/commons/4/4a/Disambig_grey.svg
303	ca	Richter	http://ca.wikipedia.org/wiki/Jutge	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
304	ca	Richter	http://ca.wikipedia.org/wiki/Jutge	http://upload.wikimedia.org/wikipedia/commons/f/f8/Wiktionary-logo-en.svg
305	cs	Richter	http://cs.wikipedia.org/wiki/Soudce	http://upload.wikimedia.org/wikipedia/commons/9/97/Wiktionary-logo-cs.svg
306	cs	Richter	http://cs.wikipedia.org/wiki/Soudce	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
307	cs	Richter	http://cs.wikipedia.org/wiki/Soudce	http://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg
308	cs	Richter	http://cs.wikipedia.org/wiki/Soudce	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
309	da	Richter	http://da.wikipedia.org/wiki/Dommer	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
310	da	Richter	http://da.wikipedia.org/wiki/Dommer	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
311	da	Richter	http://da.wikipedia.org/wiki/Dommer	http://upload.wikimedia.org/wikipedia/commons/f/fd/Disambig_bordered_fade.svg
312	da	Richter	http://da.wikipedia.org/wiki/Dommer	http://upload.wikimedia.org/wikipedia/commons/6/6b/DanishView.svg
313	el	Richter	http://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%BA%CE%B1%CF%83%CF%84%CE%AE%CF%82	http://upload.wikimedia.org/wikipedia/commons/1/11/ICJ-CJI_hearing_1.jpg
314	el	Richter	http://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%BA%CE%B1%CF%83%CF%84%CE%AE%CF%82	http://upload.wikimedia.org/wikipedia/commons/0/0e/Scale_of_justice_2.svg
315	el	Richter	http://el.wikipedia.org/wiki/%CE%94%CE%B9%CE%BA%CE%B1%CF%83%CF%84%CE%AE%CF%82	http://upload.wikimedia.org/wikipedia/commons/9/99/Question_book-new.svg
316	en	Richter	http://en.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
317	en	Richter	http://en.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/en/a/a1/Falconebn.jpg
318	en	Richter	http://en.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
319	en	Richter	http://en.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
320	en	Richter	http://en.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/3/36/Lyman_Poore_Duff.jpg
321	en	Richter	http://en.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/f/fa/Wikiquote-logo.svg
322	en	Richter	http://en.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/b/b5/The_Native_Judges.jpg
323	en	Richter	http://en.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/1/11/ICJ-CJI_hearing_1.jpg
324	en	Richter	http://en.wikipedia.org/wiki/Judge	http://upload.wikimedia.org/wikipedia/commons/c/c2/Don_Diego_del_Corral_y_Arellano%2C_por_Diego_Vel%C3%A1zquez.jpg
325	eo	Richter	http://eo.wikipedia.org/wiki/Ju%C4%9Disto	http://upload.wikimedia.org/wikipedia/eo/1/11/Noirepremierpresident_big.gif
326	eo	Richter	http://eo.wikipedia.org/wiki/Ju%C4%9Disto	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
327	eo	Richter	http://eo.wikipedia.org/wiki/Ju%C4%9Disto	http://upload.wikimedia.org/wikipedia/commons/4/44/P_writing.svg
328	es	Richter	http://es.wikipedia.org/wiki/Juez	http://upload.wikimedia.org/wikipedia/commons/0/06/Wiktionary-logo-es.png
329	es	Richter	http://es.wikipedia.org/wiki/Juez	http://upload.wikimedia.org/wikipedia/commons/3/34/Miles_Ehrlich%2C_judge.jpg
330	es	Richter	http://es.wikipedia.org/wiki/Juez	http://upload.wikimedia.org/wikipedia/commons/4/4a/Commons-logo.svg
331	et	Richter	http://et.wikipedia.org/wiki/Kohtunik	http://upload.wikimedia.org/wikipedia/commons/5/5f/Disambig_gray.svg
332	eu	Richter	http://eu.wikipedia.org/wiki/Epaile	http://upload.wikimedia.org/wikipedia/commons/1/11/ICJ-CJI_hearing_1.jpg
