	language_label	profession	wikipedia_link	image_link
2364	ja	Dentists	http://ja.wikipedia.org/wiki/%E6%AD%AF%E7%A7%91%E5%8C%BB%E5%B8%AB	http://upload.wikimedia.org/wikipedia/ja/1/15/DDShenomichi.JPG
2365	ja	Dentists	http://ja.wikipedia.org/wiki/%E6%AD%AF%E7%A7%91%E5%8C%BB%E5%B8%AB	http://upload.wikimedia.org/wikipedia/commons/9/9e/Project.svg
2366	ja	Dentists	http://ja.wikipedia.org/wiki/%E6%AD%AF%E7%A7%91%E5%8C%BB%E5%B8%AB	http://upload.wikimedia.org/wikipedia/commons/c/c9/Portal.svg
2367	ko	Dentists	http://ko.wikipedia.org/wiki/%EC%B9%98%EA%B3%BC%EC%9D%98	http://upload.wikimedia.org/wikipedia/commons/d/db/Medistub.svg
2368	la	Dentists	http://la.wikipedia.org/wiki/Medicus_dentarius	http://upload.wikimedia.org/wikipedia/commons/e/ef/WikiLettreMini.svg
2369	la	Dentists	http://la.wikipedia.org/wiki/Medicus_dentarius	http://upload.wikimedia.org/wikipedia/commons/0/0b/Visita_odontoiatrica.jpg
2370	lb	Dentists	http://lb.wikipedia.org/wiki/Z%C3%A4nndokter	http://upload.wikimedia.org/wikipedia/commons/f/f4/Dra_Luciana.JPG
2371	ln	Dentists	http://ln.wikipedia.org/wiki/M%C3%B3nganga-m%C7%90no	http://upload.wikimedia.org/wikipedia/commons/2/2e/HMS_Belfast_-_Dentist.jpg
2372	ln	Dentists	http://ln.wikipedia.org/wiki/M%C3%B3nganga-m%C7%90no	http://upload.wikimedia.org/wikipedia/commons/1/1a/Zahnbrecher-1568.png
2373	ln	Dentists	http://ln.wikipedia.org/wiki/M%C3%B3nganga-m%C7%90no	http://upload.wikimedia.org/wikipedia/commons/4/4e/M%C3%A9tiers-Dentiste%2C_humour-ann%C3%A9es_20.JPG
2374	nds-nl	Dentists	http://nds-nl.wikipedia.org/wiki/Koezedokter	http://upload.wikimedia.org/wikipedia/commons/5/59/Dental_surgery_aboard_USS_Eisenhower%2C_January_1990.JPEG
2375	nl	Dentists	http://nl.wikipedia.org/wiki/Tandarts	http://upload.wikimedia.org/wikipedia/commons/e/ee/1rightarrow_blue.svg
2376	nl	Dentists	http://nl.wikipedia.org/wiki/Tandarts	http://upload.wikimedia.org/wikipedia/commons/f/f2/Military_dentists_in_Guatemala.jpg
2377	nl	Dentists	http://nl.wikipedia.org/wiki/Tandarts	http://upload.wikimedia.org/wikipedia/commons/c/c1/Tandarts_praktijk.jpg
2378	nl	Dentists	http://nl.wikipedia.org/wiki/Tandarts	http://upload.wikimedia.org/wikipedia/commons/e/ee/1rightarrow_blue.svg
2379	nl	Dentists	http://nl.wikipedia.org/wiki/Tandarts	http://upload.wikimedia.org/wikipedia/commons/1/19/Dentistry.jpg
2380	nl	Dentists	http://nl.wikipedia.org/wiki/Tandarts	http://upload.wikimedia.org/wikipedia/commons/b/b9/Zahnarzt2.jpg
2381	nn	Dentists	http://nn.wikipedia.org/wiki/Tannlege	http://upload.wikimedia.org/wikipedia/commons/6/6d/P_medicine.svg
2382	nn	Dentists	http://nn.wikipedia.org/wiki/Tannlege	http://upload.wikimedia.org/wikipedia/commons/6/6d/P_medicine.svg
2383	nn	Dentists	http://nn.wikipedia.org/wiki/Tannlege	http://upload.wikimedia.org/wikipedia/commons/a/ae/Dentist.1.jpg
2384	no	Dentists	http://no.wikipedia.org/wiki/Tannlege	http://upload.wikimedia.org/wikipedia/commons/c/cd/Dentist.2.jpg
2385	pa	Dentists	http://pa.wikipedia.org/wiki/%E0%A8%A1%E0%A9%87%E0%A8%A8%E0%A8%9F%E0%A8%BF%E0%A8%B8%E0%A8%9F	http://upload.wikimedia.org/wikipedia/commons/4/4e/M%C3%A9tiers-Dentiste%2C_humour-ann%C3%A9es_20.JPG
2386	pa	Dentists	http://pa.wikipedia.org/wiki/%E0%A8%A1%E0%A9%87%E0%A8%A8%E0%A8%9F%E0%A8%BF%E0%A8%B8%E0%A8%9F	http://upload.wikimedia.org/wikipedia/commons/5/58/Johann_Liss_002.jpg
2387	pa	Dentists	http://pa.wikipedia.org/wiki/%E0%A8%A1%E0%A9%87%E0%A8%A8%E0%A8%9F%E0%A8%BF%E0%A8%B8%E0%A8%9F	http://upload.wikimedia.org/wikipedia/commons/1/17/US_Navy_030124-N-1328C-510_Navy_dentist_treats_patients_aboard_ship.jpg
2388	pa	Dentists	http://pa.wikipedia.org/wiki/%E0%A8%A1%E0%A9%87%E0%A8%A8%E0%A8%9F%E0%A8%BF%E0%A8%B8%E0%A8%9F	http://upload.wikimedia.org/wikipedia/commons/c/c1/Tandarts_praktijk.jpg
2389	pa	Dentists	http://pa.wikipedia.org/wiki/%E0%A8%A1%E0%A9%87%E0%A8%A8%E0%A8%9F%E0%A8%BF%E0%A8%B8%E0%A8%9F	http://upload.wikimedia.org/wikipedia/commons/8/83/Crystal_txt.png
2390	pa	Dentists	http://pa.wikipedia.org/wiki/%E0%A8%A1%E0%A9%87%E0%A8%A8%E0%A8%9F%E0%A8%BF%E0%A8%B8%E0%A8%9F	http://upload.wikimedia.org/wikipedia/commons/d/db/GI_at_Guantanamo_visits_the_dentist.JPG
2391	pa	Dentists	http://pa.wikipedia.org/wiki/%E0%A8%A1%E0%A9%87%E0%A8%A8%E0%A8%9F%E0%A8%BF%E0%A8%B8%E0%A8%9F	http://upload.wikimedia.org/wikipedia/commons/d/d3/Dentistpatient.jpg
2392	pa	Dentists	http://pa.wikipedia.org/wiki/%E0%A8%A1%E0%A9%87%E0%A8%A8%E0%A8%9F%E0%A8%BF%E0%A8%B8%E0%A8%9F	http://upload.wikimedia.org/wikipedia/commons/1/1a/Zahnbrecher-1568.png
2393	pl	Dentists	http://pl.wikipedia.org/wiki/Lekarz_dentysta	http://upload.wikimedia.org/wikipedia/commons/6/67/WiktionaryPl_nodesc.svg
2394	pl	Dentists	http://pl.wikipedia.org/wiki/Lekarz_dentysta	http://upload.wikimedia.org/wikipedia/commons/f/f4/Dra_Luciana.JPG
2395	pl	Dentists	http://pl.wikipedia.org/wiki/Lekarz_dentysta	http://upload.wikimedia.org/wikipedia/commons/a/ae/Star_of_life.svg
2396	pt	Dentists	http://pt.wikipedia.org/wiki/Dentista	http://upload.wikimedia.org/wikipedia/commons/1/11/Tooth_section_international.png
2397	pt	Dentists	http://pt.wikipedia.org/wiki/Dentista	http://upload.wikimedia.org/wikipedia/commons/d/d0/Consultorio_dentario.JPG
2398	pt	Dentists	http://pt.wikipedia.org/wiki/Dentista	http://upload.wikimedia.org/wikipedia/commons/7/75/Dentistry_logo.svg
2399	pt	Dentists	http://pt.wikipedia.org/wiki/Dentista	http://upload.wikimedia.org/wikipedia/commons/5/59/Dental_surgery_aboard_USS_Eisenhower%2C_January_1990.JPEG
2400	ru	Dentists	http://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BC%D0%B0%D1%82%D0%BE%D0%BB%D0%BE%D0%B3	http://upload.wikimedia.org/wikipedia/commons/1/17/US_Navy_030124-N-1328C-510_Navy_dentist_treats_patients_aboard_ship.jpg
2401	sco	Dentists	http://sco.wikipedia.org/wiki/Dentist	-
2402	sk	Dentists	http://sk.wikipedia.org/wiki/Zubn%C3%BD_lek%C3%A1r	http://upload.wikimedia.org/wikipedia/commons/b/b0/Zahnarztbesuch.jpg
2403	sk	Dentists	http://sk.wikipedia.org/wiki/Zubn%C3%BD_lek%C3%A1r	http://upload.wikimedia.org/wikipedia/commons/7/72/Disambig.svg
2404	sv	Dentists	http://sv.wikipedia.org/wiki/Tandl%C3%A4kare	http://upload.wikimedia.org/wikipedia/commons/a/ae/Dentist.1.jpg
2405	sv	Dentists	http://sv.wikipedia.org/wiki/Tandl%C3%A4kare	http://upload.wikimedia.org/wikipedia/commons/8/8b/Tandl%C3%A4karstol_1950.jpg
2406	sw	Dentists	http://sw.wikipedia.org/wiki/Daktari_wa_meno	http://upload.wikimedia.org/wikipedia/commons/9/9b/US_Navy_040227-N-0000W-057_Navy_Dental_Officer_Lt._Raul_Barrientos%2C_right%2C_a_native_of_El_Salvador%2C_provides_care_to_a_patient_at_U.S._Naval_Dental_Center_%28USNDC%29_Far_East.jpg
2407	tr	Dentists	http://tr.wikipedia.org/wiki/Di%C5%9F_hekimi	http://upload.wikimedia.org/wikipedia/commons/5/59/Dental_surgery_aboard_USS_Eisenhower%2C_January_1990.JPEG
2408	tr	Dentists	http://tr.wikipedia.org/wiki/Di%C5%9F_hekimi	http://upload.wikimedia.org/wikipedia/commons/a/a7/Zahn_anaTR.png
2409	vi	Dentists	http://vi.wikipedia.org/wiki/Nha_s%C4%A9	http://upload.wikimedia.org/wikipedia/commons/5/59/Dental_surgery_aboard_USS_Eisenhower%2C_January_1990.JPEG
2410	vi	Dentists	http://vi.wikipedia.org/wiki/Nha_s%C4%A9	http://upload.wikimedia.org/wikipedia/commons/e/e3/Rod_of_Asclepius2.svg
2411	vi	Dentists	http://vi.wikipedia.org/wiki/Nha_s%C4%A9	http://upload.wikimedia.org/wikipedia/commons/9/96/Honthorst%2C_Gerard_van_-_The_Dentist_-_1622.jpg
2412	zh-min-nan	Dentists	http://zh-min-nan.wikipedia.org/wiki/G%C3%AA-i-su	http://upload.wikimedia.org/wikipedia/commons/4/4e/M%C3%A9tiers-Dentiste%2C_humour-ann%C3%A9es_20.JPG
2413	zh-min-nan	Dentists	http://zh-min-nan.wikipedia.org/wiki/G%C3%AA-i-su	http://upload.wikimedia.org/wikipedia/commons/2/2d/Stub_W.svg
2414	en	Pharmacists	http://en.wikipedia.org/wiki/Pharmacist	http://upload.wikimedia.org/wikipedia/en/6/62/PD-icon.svg
2415	en	Pharmacists	http://en.wikipedia.org/wiki/Pharmacist	http://upload.wikimedia.org/wikipedia/commons/9/91/Wikiversity-logo.svg
2416	ar	Pharmacists	http://ar.wikipedia.org/wiki/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A	http://upload.wikimedia.org/wikipedia/commons/5/54/Pencil_font_awesome.svg
2417	ar	Pharmacists	http://ar.wikipedia.org/wiki/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A	http://upload.wikimedia.org/wikipedia/commons/e/e1/Hospital.svg
2418	ar	Pharmacists	http://ar.wikipedia.org/wiki/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A	http://upload.wikimedia.org/wikipedia/commons/4/43/Pharmaklog.png
2419	ar	Pharmacists	http://ar.wikipedia.org/wiki/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A	http://upload.wikimedia.org/wikipedia/commons/a/a7/PharmacistsMortar.svg
2420	ar	Pharmacists	http://ar.wikipedia.org/wiki/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A	http://upload.wikimedia.org/wikipedia/commons/2/29/Comment_alt_font_awesome.svg
2421	ar	Pharmacists	http://ar.wikipedia.org/wiki/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A	http://upload.wikimedia.org/wikipedia/commons/3/3a/Folder_open_alt_font_awesome.svg
2422	ar	Pharmacists	http://ar.wikipedia.org/wiki/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A	http://upload.wikimedia.org/wikipedia/commons/5/5b/Star_of_life2.svg
2423	ca	Pharmacists	http://ca.wikipedia.org/wiki/Farmac%C3%A8utic	http://upload.wikimedia.org/wikipedia/commons/6/63/Arbcom_ru_editing.svg
2424	ca	Pharmacists	http://ca.wikipedia.org/wiki/Farmac%C3%A8utic	http://upload.wikimedia.org/wikipedia/commons/e/e4/Legenogapotekeren.jpg
2425	cs	Pharmacists	http://cs.wikipedia.org/wiki/Farmaceut	http://upload.wikimedia.org/wikipedia/commons/a/a7/PharmacistsMortar.svg
2426	cy	Pharmacists	http://cy.wikipedia.org/wiki/Fferyllydd	http://upload.wikimedia.org/wikipedia/commons/1/1f/ApotekerHjorten.jpg
2427	da	Pharmacists	http://da.wikipedia.org/wiki/Farmaceut	http://upload.wikimedia.org/wikipedia/commons/d/d9/Bowl_hygeia.svg
2428	de	Pharmacists	http://de.wikipedia.org/wiki/Apotheker	http://upload.wikimedia.org/wikipedia/commons/c/c9/Portal.svg
2429	de	Pharmacists	http://de.wikipedia.org/wiki/Apotheker	http://upload.wikimedia.org/wikipedia/commons/3/32/Niederh%C3%B6chstadt%2C_Wandbild_Apotheker_an_der_L%C3%B6wen-Apotheke.JPG
2430	de	Pharmacists	http://de.wikipedia.org/wiki/Apotheker	http://upload.wikimedia.org/wikipedia/commons/3/30/Recommendation_by_Georg_Schwartzmann_1691.jpg
2431	de	Pharmacists	http://de.wikipedia.org/wiki/Apotheker	http://upload.wikimedia.org/wikipedia/commons/e/ea/Disambig-dark.svg
2432	de	Pharmacists	http://de.wikipedia.org/wiki/Apotheker	http://upload.wikimedia.org/wikipedia/commons/2/25/DBP_1991_1490-R.JPG
2433	el	Pharmacists	http://el.wikipedia.org/wiki/%CE%A6%CE%B1%CF%81%CE%BC%CE%B1%CE%BA%CE%BF%CF%80%CE%BF%CE%B9%CF%8C%CF%82	http://upload.wikimedia.org/wikipedia/commons/e/e1/Ambox_wikify.svg
2434	eo	Pharmacists	http://eo.wikipedia.org/wiki/Apotekisto	-
2435	es	Pharmacists	http://es.wikipedia.org/wiki/Farmac%C3%A9utico	http://upload.wikimedia.org/wikipedia/commons/6/6d/Selvvalg.jpg
2436	es	Pharmacists	http://es.wikipedia.org/wiki/Farmac%C3%A9utico	http://upload.wikimedia.org/wikipedia/commons/1/1b/Pedro_calvo_asensio_loter%C3%ADa_wiki3.png
2437	es	Pharmacists	http://es.wikipedia.org/wiki/Farmac%C3%A9utico	http://upload.wikimedia.org/wikipedia/commons/0/06/Wiktionary-logo-es.png
2438	es	Pharmacists	http://es.wikipedia.org/wiki/Farmac%C3%A9utico	http://upload.wikimedia.org/wikipedia/commons/1/1f/ApotekerHjorten.jpg
2439	es	Pharmacists	http://es.wikipedia.org/wiki/Farmac%C3%A9utico	http://upload.wikimedia.org/wikipedia/commons/e/e4/Legenogapotekeren.jpg
2440	es	Pharmacists	http://es.wikipedia.org/wiki/Farmac%C3%A9utico	http://upload.wikimedia.org/wikipedia/commons/c/c2/La_Estrella_y_Alberto_%287421441176%29.jpg
2441	eu	Pharmacists	http://eu.wikipedia.org/wiki/Farmazialari	http://upload.wikimedia.org/wikipedia/commons/3/33/Apotheker-1568.png
2442	eu	Pharmacists	http://eu.wikipedia.org/wiki/Farmazialari	http://upload.wikimedia.org/wikipedia/commons/6/63/Arbcom_ru_editing.svg
2443	fa	Pharmacists	http://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%D9%88%D8%B3%D8%A7%D8%B2	http://upload.wikimedia.org/wikipedia/commons/a/a7/PharmacistsMortar.svg
2444	fa	Pharmacists	http://fa.wikipedia.org/wiki/%D8%AF%D8%A7%D8%B1%D9%88%D8%B3%D8%A7%D8%B2	http://upload.wikimedia.org/wikipedia/commons/4/43/Pharmaklog.png
2445	fr	Pharmacists	http://fr.wikipedia.org/wiki/Pharmacien	http://upload.wikimedia.org/wikipedia/commons/5/5b/Star_of_life2.svg
2446	fr	Pharmacists	http://fr.wikipedia.org/wiki/Pharmacien	http://upload.wikimedia.org/wikipedia/commons/1/1a/Coupe_d%27Hygie.svg
2447	fr	Pharmacists	http://fr.wikipedia.org/wiki/Pharmacien	http://upload.wikimedia.org/wikipedia/commons/e/ec/M%C3%A9tier.png
2448	fr	Pharmacists	http://fr.wikipedia.org/wiki/Pharmacien	http://upload.wikimedia.org/wikipedia/commons/b/b4/Gtk-dialog-info.svg
2449	ga	Pharmacists	http://ga.wikipedia.org/wiki/Poitig%C3%A9ir	http://upload.wikimedia.org/wikipedia/commons/7/75/Science-symbol-2.svg
2450	gl	Pharmacists	http://gl.wikipedia.org/wiki/Farmac%C3%A9utico	http://upload.wikimedia.org/wikipedia/commons/3/33/Apotheker-1568.png
2451	hak	Pharmacists	http://hak.wikipedia.org/wiki/Yo%CC%8Dk-s%E1%B9%B3%CC%82	http://upload.wikimedia.org/wikipedia/commons/c/cc/Pharmacist.jpg
2452	he	Pharmacists	http://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%A7%D7%97	http://upload.wikimedia.org/wikipedia/commons/1/1f/ApotekerHjorten.jpg
2453	he	Pharmacists	http://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%A7%D7%97	http://upload.wikimedia.org/wikipedia/commons/b/bc/Disambig_RTL.svg
2454	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/8/83/US_Navy_030423-N-6967M-060_Lt._j.g._John_Gore_checks_on_a_patient_who_is_recovering_from_a_stomach_wound.jpg
2455	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/d/da/US_Navy_090527-N-7415V-003_Hospital_Corpsman_2nd_Class_Katherine_Bishop_watches_pharmacist_Teresa_Balcos_prepare_medication_for_a_medical_mission_at_Bang_Bang_Elementary_School.jpg
2456	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/7/76/Utensilier.jpg
2457	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/6/65/%D0%A1%D1%83%D1%88%D0%BA%D0%B0_%D1%82%D1%80%D0%B0%D0%B2.jpg
2458	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/e/e4/Legenogapotekeren.jpg
2459	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/0/00/Hospital_Laboratory.JPG
2460	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/1/19/P_anthropology.png
2461	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/e/e6/Orkeny_Istvan_Szlavics.jpg
2462	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/7/7b/RemoteDispensing_Unit.jpg
2463	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/5/5c/Powder_mixtures.jpg
2464	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/3/32/Searchtool_right.svg
2465	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/3/36/Rippl-R%C3%B3nai_J%C3%B3zsef_V%C3%B6r%C3%B6ssapk%C3%A1s_%C3%B6narck%C3%A9p.jpg
2466	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/3/3d/T%C3%B6m%C3%B6rk%C3%A9ny_Istv%C3%A1n_Szeged.jpg
2467	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/5/59/Thai_Pharmacy.JPG
2468	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/3/33/Apotheker-1568.png
2469	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/9/98/Apothecaries_weights_1800.png
2470	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/2/28/Csontv%C3%A1ry_%C3%96narck%C3%A9p.jpg
2471	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/4/45/A_professor_teaching_pharmacy_to_students_in_mid-16th_century_Paris.jpg
2472	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/0/08/Antibiotics_Mechanisms_of_action.png
2473	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/f/f7/Adrenoceptor-Signal_transduktion.PNG
2474	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/7/7c/Farmacia_di_prato_01.JPG
2475	hu	Pharmacists	http://hu.wikipedia.org/wiki/Gy%C3%B3gyszer%C3%A9sz	http://upload.wikimedia.org/wikipedia/commons/d/de/DistillatoreOliEterici.png
2476	ia	Pharmacists	http://ia.wikipedia.org/wiki/Pharmaceutico	http://upload.wikimedia.org/wikipedia/commons/9/96/Puzzle_stub.png
2477	id	Pharmacists	http://id.wikipedia.org/wiki/Apoteker	http://upload.wikimedia.org/wikipedia/commons/2/2d/Caduceus.png
2478	it	Pharmacists	http://it.wikipedia.org/wiki/Farmacista	http://upload.wikimedia.org/wikipedia/it/5/5d/Spilla_ordine_dei_farmacisti.JPG
2479	it	Pharmacists	http://it.wikipedia.org/wiki/Farmacista	http://upload.wikimedia.org/wikipedia/commons/1/19/Rating_Badge_HM.jpg
2480	it	Pharmacists	http://it.wikipedia.org/wiki/Farmacista	http://upload.wikimedia.org/wikipedia/commons/1/19/Asclepius_staff.svg
2481	it	Pharmacists	http://it.wikipedia.org/wiki/Farmacista	http://upload.wikimedia.org/wikipedia/it/5/5d/Farmacista_al_lavoro.JPG
2482	it	Pharmacists	http://it.wikipedia.org/wiki/Farmacista	http://upload.wikimedia.org/wikipedia/it/c/c6/Farma001.jpg
2483	ja	Pharmacists	http://ja.wikipedia.org/wiki/%E8%96%AC%E5%89%A4%E5%B8%AB	http://upload.wikimedia.org/wikipedia/commons/9/9e/Project.svg
2484	ja	Pharmacists	http://ja.wikipedia.org/wiki/%E8%96%AC%E5%89%A4%E5%B8%AB	http://upload.wikimedia.org/wikipedia/commons/c/c9/Portal.svg
2485	ja	Pharmacists	http://ja.wikipedia.org/wiki/%E8%96%AC%E5%89%A4%E5%B8%AB	http://upload.wikimedia.org/wikipedia/commons/f/f8/1730_Apotheker_in_antikisierender_Tracht_anagoria.JPG
2486	ja	Pharmacists	http://ja.wikipedia.org/wiki/%E8%96%AC%E5%89%A4%E5%B8%AB	http://upload.wikimedia.org/wikipedia/commons/c/cc/Pharmacist.jpg
2487	ja	Pharmacists	http://ja.wikipedia.org/wiki/%E8%96%AC%E5%89%A4%E5%B8%AB	http://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg
2488	ko	Pharmacists	http://ko.wikipedia.org/wiki/%EC%95%BD%EC%82%AC	http://upload.wikimedia.org/wikipedia/commons/a/a7/PharmacistsMortar.svg
2489	ko	Pharmacists	http://ko.wikipedia.org/wiki/%EC%95%BD%EC%82%AC	http://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg
2490	ko	Pharmacists	http://ko.wikipedia.org/wiki/%EC%95%BD%EC%82%AC	http://upload.wikimedia.org/wikipedia/commons/4/47/Monobook_icon.svg
2491	ko	Pharmacists	http://ko.wikipedia.org/wiki/%EC%95%BD%EC%82%AC	http://upload.wikimedia.org/wikipedia/commons/d/db/Medistub.svg
2492	ku	Pharmacists	http://ku.wikipedia.org/wiki/Dermansaz	http://upload.wikimedia.org/wikipedia/commons/a/a8/Landauer_I_086_r.jpg
2493	ku	Pharmacists	http://ku.wikipedia.org/wiki/Dermansaz	http://upload.wikimedia.org/wikipedia/commons/1/1c/Wiki_letter_w_cropped.svg
2494	ml	Pharmacists	http://ml.wikipedia.org/wiki/%E0%B4%AB%E0%B4%BE%E0%B5%BC%E0%B4%AE%E0%B4%B8%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%B1%E0%B5%8D%E0%B4%B1%E0%B5%8D	http://upload.wikimedia.org/wikipedia/commons/2/24/Gtk-dialog-question.svg
2495	ml	Pharmacists	http://ml.wikipedia.org/wiki/%E0%B4%AB%E0%B4%BE%E0%B5%BC%E0%B4%AE%E0%B4%B8%E0%B4%BF%E0%B4%B8%E0%B5%8D%E0%B4%B1%E0%B5%8D%E0%B4%B1%E0%B5%8D	http://upload.wikimedia.org/wikipedia/commons/3/3d/Rod_of_asclepius.png
2496	ms	Pharmacists	http://ms.wikipedia.org/wiki/Ahli_farmasi	http://upload.wikimedia.org/wikipedia/commons/a/a7/PharmacistsMortar.svg
2497	nds	Pharmacists	http://nds.wikipedia.org/wiki/Aftheker	-
2498	nl	Pharmacists	http://nl.wikipedia.org/wiki/Apotheker	http://upload.wikimedia.org/wikipedia/commons/1/1f/ApotekerHjorten.jpg
2499	nn	Pharmacists	http://nn.wikipedia.org/wiki/Farmas%C3%B8yt	http://upload.wikimedia.org/wikipedia/commons/1/1f/ApotekerHjorten.jpg
2500	nn	Pharmacists	http://nn.wikipedia.org/wiki/Farmas%C3%B8yt	http://upload.wikimedia.org/wikipedia/commons/6/6d/P_medicine.svg
2501	nn	Pharmacists	http://nn.wikipedia.org/wiki/Farmas%C3%B8yt	http://upload.wikimedia.org/wikipedia/commons/6/6d/P_medicine.svg
2502	no	Pharmacists	http://no.wikipedia.org/wiki/Farmas%C3%B8yt	http://upload.wikimedia.org/wikipedia/commons/1/1f/ApotekerHjorten.jpg
2503	no	Pharmacists	http://no.wikipedia.org/wiki/Farmas%C3%B8yt	http://upload.wikimedia.org/wikipedia/commons/e/e4/Legenogapotekeren.jpg
2504	no	Pharmacists	http://no.wikipedia.org/wiki/Farmas%C3%B8yt	http://upload.wikimedia.org/wikipedia/commons/6/6e/Galenoghippokrates.jpg
2505	pl	Pharmacists	http://pl.wikipedia.org/wiki/Farmaceuta	http://upload.wikimedia.org/wikipedia/commons/6/67/WiktionaryPl_nodesc.svg
2506	pl	Pharmacists	http://pl.wikipedia.org/wiki/Farmaceuta	http://upload.wikimedia.org/wikipedia/commons/3/33/Apotheker-1568.png
2507	pl	Pharmacists	http://pl.wikipedia.org/wiki/Farmaceuta	http://upload.wikimedia.org/wikipedia/commons/8/8d/Prawo_wykonywania_zawodu_aptekarza.jpg
2508	pl	Pharmacists	http://pl.wikipedia.org/wiki/Farmaceuta	http://upload.wikimedia.org/wikipedia/commons/7/7e/Edit_icon.svg
2509	pt	Pharmacists	http://pt.wikipedia.org/wiki/Farmac%C3%AAutico	http://upload.wikimedia.org/wikipedia/commons/8/82/Production_of_cheese_1.jpg
2510	pt	Pharmacists	http://pt.wikipedia.org/wiki/Farmac%C3%AAutico	http://upload.wikimedia.org/wikipedia/commons/6/6d/Selvvalg.jpg
2511	pt	Pharmacists	http://pt.wikipedia.org/wiki/Farmac%C3%AAutico	http://upload.wikimedia.org/wikipedia/commons/3/3a/Magnifying_glass_01.svg
2512	pt	Pharmacists	http://pt.wikipedia.org/wiki/Farmac%C3%AAutico	http://upload.wikimedia.org/wikipedia/commons/c/cf/Martin_Heinrich_Klaproth.jpg
2513	pt	Pharmacists	http://pt.wikipedia.org/wiki/Farmac%C3%AAutico	http://upload.wikimedia.org/wikipedia/commons/a/af/Microbiologist_01.jpg
