_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,no_of_persons,no_of_persons:confidence,person_plural,person_plural:confidence,person_singular_dom,person_singular_dom:confidence,person_singular_nondom,person_singular_nondom:confidence,image_url,no_of_persons_gold,no_of_persons_gold_reason,person_plural_gold,person_plural_gold_reason,person_singular_dom_gold,person_singular_dom_gold_reason,person_singular_nondom_gold,person_singular_nondom_gold_reason
883852344,true,golden,29,2/18/2016 20:44:50,several_persons_no_single_persons_depiction_is_dominant,0.8208,only_male,0.8208,,0,,,http://upload.wikimedia.org/wikipedia/commons/2/23/Roadmen.jpg,several_persons_no_single_persons_depiction_is_dominant,"",only_male,"","","",,""
883853592,true,golden,35,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f2/Sommelier_Knife2.jpg,no_person,"",,"",,"",,""
883853642,true,golden,28,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/d5/G%C3%B6bekli_Tepe%2C_Urfa.jpg,no_person,"",,"",,"",,""
883853821,true,golden,26,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f3/Solingen_De-Leuw-Stra%C3%9Fe_2015_020.jpg,no_person,"",,"",,"",,""
883853857,true,golden,37,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/3/35/Stecknadel-gravur.jpg,no_person,"",,"",,"",,""
883853933,true,golden,25,"",one_person,0.9633,,,,,male,0.9633,http://upload.wikimedia.org/wikipedia/commons/6/66/Bundesarchiv_Bild_183-18073-0003%2C_Konstantin_Sergejewitsch_Stanislawski.jpg,one_person,"",,"",,"","male
gender_is_not_recognizable",""
883854057,true,golden,23,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/8/81/Monaco_andante.JPG,one_person,"",,"",,"",male,""
883854116,true,golden,43,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/7e/Copper_Roof_Dresden_20070114.JPG,no_person,"",,"",,"",,""
883854360,true,golden,34,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/e/e9/Steinmetz-brunnen.jpg,one_person,"",,"",,"","male
gender_is_not_recognizable",""
883854429,true,golden,32,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/7e/ZimmererSiegel.jpg,no_person,"",,"",,"",,""
883854509,true,golden,34,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/c1/Vigneron.jpg,one_person,"",,"",,"","male
gender_is_not_recognizable",""
883854594,true,golden,30,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/fa/Wiener_Gewerbewappen_Leichenbestatter.jpg,no_person,"",,"",,"",,""
883854757,true,golden,23,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/2/28/Kevlar-Carbon-Sail.JPG,no_person,"",,"",,"",,""
883854787,true,golden,24,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/a1/Vermessungstechniker.jpg,no_person,"",,"",,"",,""
883854896,true,golden,30,"",one_person,0.8936,,,,,male,0.8936,http://upload.wikimedia.org/wikipedia/commons/f/f7/Landauer_I_023_v.jpg,one_person,"",,"",,"","male
gender_is_not_recognizable",""
883855033,true,golden,29,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/a/aa/2008-08-17_smid_het_gietelinck.JPG,one_person,"",,"",,"",male,""
883855114,true,golden,31,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/65/Goldschmiedewerkstatt_Werkbrett.jpg,no_person,"",,"",,"",,""
883855199,true,golden,37,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f3/Geb%C3%A4udereiniger.jpg,one_person,"",,"",,"","female
male
gender_is_not_recognizable",""
883855440,true,golden,37,"",one_person,0.8903,,,,0,male,0.8903,http://upload.wikimedia.org/wikipedia/commons/f/fc/Hodler_-_Der_Pfarrer_-_1879.jpeg,one_person,"",,"",,"","male
gender_is_not_recognizable",""
883855589,true,golden,32,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/6e/German_merchantmarine_captains_licence_-_1965.png,no_person,"",,"",,"",,""
883855729,true,golden,35,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/cd/Kunstschmiede_Kunstgu%C3%9F_Villa-Haas.jpg,no_person,"",,"",,"",,""
883855780,true,golden,22,"",no_person,0.9619,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/a/a5/S%26g1.jpg,no_person,"",,"",,"",,""
883855900,true,golden,31,"",no_person,0.9702,,,,,,,http://upload.wikimedia.org/wikipedia/commons/2/26/Kloster_Lorsch_04.jpg,no_person,"",,"",,"",,""
883855951,true,golden,32,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/67/FvB_Rahmenbauweise.jpg,no_person,"",,"",,"",,""
883856129,true,golden,30,"",one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/f/f5/Fotothek_df_roe-neg_0006196_004_Portr%C3%A4t_einer_Frau_an_einer_Schreibmaschine.jpg,one_person,"",,"",,"","female
gender_is_not_recognizable",""
883856195,true,golden,30,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f6/Kozloduy_Nuclear_Power_Plant_-_Control_Room_of_Units_3_and_4.jpg,no_person,"",,"",,"",,""
883856317,true,golden,28,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/0/03/MTSD-11-013.jpg,one_person,"",,"",,"","male
gender_is_not_recognizable",""
883856420,true,golden,24,2/18/2016 20:29:19,several_persons_but_one_persons_depiction_is_dominant,0.6466,,,male,0.6062,,0,http://upload.wikimedia.org/wikipedia/commons/0/08/Croupier_de_Hold%27em_Poker.jpg,several_persons_but_one_persons_depiction_is_dominant,There are two persons but one is the dominant.,,"",male,The person is male.,"",""
883856465,true,golden,25,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/1/10/Handgraviertes_Schild_Detail.jpg,no_person,"",,"",,"",,""
883856509,true,golden,29,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/2/2a/LegoSpritzguss.JPG,no_person,"",,"",,"",,""
883856637,true,golden,31,"",one_person,0.9625,,,,0,male,0.9625,http://upload.wikimedia.org/wikipedia/commons/7/7d/Geigenbauerwerkstatt.jpg,one_person,"",,"",,"","male
gender_is_not_recognizable",""
883856878,true,golden,37,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9c/Dye_laser_SF-07.jpg,no_person,"",,"",,"",,""
883856915,true,golden,40,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/f/f2/Ai_props1.JPG,no_person,"",,"",,"",,""
883856958,true,golden,32,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/d8/Architektur2.JPG,no_person,"",,"",,"",,""
883856994,true,golden,32,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/78/208T8237_Stegarbeit_bearb_low.jpg,no_person,"",,"",,"",,""
883857157,true,golden,33,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/dc/Segellehrerlizenz.png,no_person,"",,"",,"",,""
883857209,true,golden,27,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e0/Walldorf_Wappenbaum_Wappen_G%C3%A4rtner.JPG,no_person,"",,"",,"",,""
883857238,true,golden,20,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/15/Flugdienstberaterlizenz_-_Flight_Operations_Officer_Licence.png,no_person,"",,"",,"",,""
883857396,true,golden,32,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/ab/Haus_Kr%C3%A4nholm%2C_Wappen_Knoop_FHB1883.jpg,no_person,"",,"",,"",,""
883857478,true,golden,30,"",no_person,0.9626,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/b/b8/Firmenschild_des_Maurers_Diogenes_Pompeji.jpg,no_person,"",,"",,"",,""
883857636,true,golden,26,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/73/Pfoertnerhaeuschen.JPG,no_person,"",,"",,"",,""
883857744,true,golden,34,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/74/Stranded_lamp_wire.jpg,no_person,"",,"",,"",,""
883857792,true,golden,24,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/50/2010_10_05_Kanalsteurer_DSCI0747.JPG,no_person,"",,"",,"",,""
883857829,true,golden,30,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/08/Antimon_by_P._Cikovac_as_formerly_used_by_L._Mory_tin_pewtery.jpg,no_person,"",,"",,"",,""
883858101,true,golden,29,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/8/8d/Bewehrungsplan.JPG,no_person,"",,"",,"",,""
883858270,true,golden,20,"",several_persons_no_single_persons_depiction_is_dominant,0.673,only_female,0.673,,0,,,http://upload.wikimedia.org/wikipedia/commons/d/d8/MollyHeleneCramer1900.jpg,several_persons_no_single_persons_depiction_is_dominant,There are several women. No one of them is dominant.,only_female,There are two women on the photo.  No one is dominant.,"","",,""
883858574,true,golden,24,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/4/42/Praecentor.JPG,one_person,"",,"",,"","male
gender_is_not_recognizable",""
883858667,true,golden,22,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/c3/Glasschneider-Labor.jpg,no_person,"",,"",,"",,""
883858712,true,golden,42,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/de/5/5b/Sattlermuseum.jpg,no_person,"",,"",,"",,""
883858774,true,golden,26,"",no_person,0.9226,,0,,,,,http://upload.wikimedia.org/wikipedia/de/8/85/Holl%C3%A4ndische_Reihe_1884.jpg,no_person,"",,"",,"",,""
883858818,true,golden,27,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/4/4e/Elfenbeinschnitzerei_%C3%9Cberseemuseum_Bremen_2009_001a.JPG,no_person,"",,"",,"",,""
883859059,true,golden,31,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/11/Skl%C3%A1rna_Nena%C4%8Dovice%2C_02.jpg,no_person,"",,"",,"",,""
883859110,true,golden,33,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/4/4f/Sailmaker_sewing_machine_station_1.JPG,no_person,"",,"",,"",,""
883859223,true,golden,28,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/6f/Brillanten.jpg,no_person,"",,"",,"",,""
883859339,true,golden,31,"",one_person,0.966,,,,0,female,0.966,http://upload.wikimedia.org/wikipedia/commons/7/71/Workshop_luthier.jpg,one_person,"",,"",,"","female
gender_is_not_recognizable",""
883859391,true,golden,31,"",no_person,0.9674,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/c/c9/Cologne_Germany_Kaufmannsgehilfenbrief-IHK-K%C3%B6ln-Innenseite.jpg,no_person,"",,"",,"",,""
883859453,true,golden,30,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/d/db/Bricklayer_J4.jpg,one_person,"",,"",,"","male
gender_is_not_recognizable",""
883860815,true,golden,31,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/8/89/Wappen_der_Photochemiegraphen.jpg,no_person,"",,"",,"",,""
883860896,true,golden,30,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/52/Medientechnologe_Druckverarbeitung_%C3%9Cbersicht_Pr%C3%BCfungsstruktur.JPG,no_person,"",,"",,"",,""
883861020,true,golden,32,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/c/c5/Welding_rail_joints.jpg,one_person,"",,"",,"","female
male
gender_is_not_recognizable",""
883861175,true,golden,24,"",no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/b/ba/Brevet_capitaine.png,no_person,"",,"",,"",,""
883861352,false,golden,7,2/18/2016 20:36:57,one_person,0.7343,,,,0,female,0.5874,http://upload.wikimedia.org/wikipedia/commons/1/1b/Hannah_Aitchison.jpg,one_person,"",,"",,"","female
gender_is_not_recognizable",""
894363420,true,golden,23,"",one_person,0.9593,,,,0,female,0.9593,http://upload.wikimedia.org/wikipedia/commons/1/1b/Hannah_Aitchison.jpg,one_person,"Please, do not try to find someone else on the photo. There is only one person.",,"",,"","female
gender_is_not_recognizable",""
897512021,false,finalized,3,3/25/2016 15:07:30,several_persons_no_single_persons_depiction_is_dominant,0.6562,only_male,0.6562,,0,,,http://upload.wikimedia.org/wikipedia/commons/9/93/Gustave_Courbet_018.jpg,,,,,,,,
897512022,false,finalized,3,3/25/2016 15:05:04,several_persons_but_one_persons_depiction_is_dominant,0.6701,,0,male,0.6701,,,http://upload.wikimedia.org/wikipedia/commons/0/0d/Wormser_Hauptbahnhof-_auf_Bahnsteig_zu_Gleis_5-_Richtung_Mainz_%28Umbauten%29_24.5.2009.JPG,,,,,,,,
897512023,false,finalized,3,3/25/2016 15:05:15,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/52/Containerschiff_im_Hamburger_Hafen.jpg,,,,,,,,
897512024,false,finalized,3,3/25/2016 15:05:10,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_equal_amount_of_male_and_female_persons,0.6571,,,,,http://upload.wikimedia.org/wikipedia/commons/5/5e/2010-12-14_Maroc_Agadir_PetitTaxi.JPG,,,,,,,,
897512025,false,finalized,3,3/25/2016 15:07:27,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/9/95/Bundesarchiv_B_145_Bild-F063536-0030%2C_Bonn%2C_U-Bahn-Fahrer_im_F%C3%BChrerhaus.jpg,,,,,,,,
897512026,false,finalized,3,3/25/2016 15:06:37,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.6667,,,,,http://upload.wikimedia.org/wikipedia/commons/3/35/China-taxi.jpg,,,,,,,,
897512027,false,finalized,3,3/25/2016 15:07:27,several_persons_no_single_persons_depiction_is_dominant,0.6562,mixed_equal_amount_of_male_and_female_persons,0.6562,,0,,,http://upload.wikimedia.org/wikipedia/commons/c/cc/CodexVindobana_1411.jpg,,,,,,,,
897512028,false,finalized,3,3/25/2016 15:04:56,no_person,0.66,,,,0,,,http://upload.wikimedia.org/wikipedia/commons/5/52/DBP_1956_243_Hebamme.jpg,,,,,,,,
897512029,false,finalized,3,3/25/2016 15:06:55,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/de/9/98/Magd_Monatsblatt_luyken.png,,,,,,,,
897512030,false,finalized,3,3/25/2016 15:07:27,several_persons_no_single_persons_depiction_is_dominant,0.6562,only_female,0.6562,,0,,,http://upload.wikimedia.org/wikipedia/commons/4/4b/Lauda_Air_Boeing_737_Farewell_5.jpg,,,,,,,,
897512031,false,finalized,3,3/25/2016 15:06:55,one_person,1.0,,,,,male,0.6571,http://upload.wikimedia.org/wikipedia/commons/0/00/Quarryman_1833.jpg,,,,,,,,
897512032,false,finalized,3,3/25/2016 15:07:04,several_persons_but_one_persons_depiction_is_dominant,1.0,,,female,1.0,,,http://upload.wikimedia.org/wikipedia/commons/b/bb/Gisele_Bundchen4.jpg,,,,,,,,
897512033,false,finalized,3,3/25/2016 15:05:23,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/a/ab/Studio_Bearbeitung_01.jpg,,,,,,,,
897512034,false,finalized,3,3/25/2016 15:06:11,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/0/07/Meter_Maid_1970.jpg,,,,,,,,
897512035,false,finalized,3,3/25/2016 15:04:56,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/c/c7/A_woman_working_on_a_call_centre.jpg,,,,,,,,
897512036,false,finalized,3,3/25/2016 15:06:55,several_persons_no_single_persons_depiction_is_dominant,1.0,only_female,0.3429,,,,,http://upload.wikimedia.org/wikipedia/commons/d/d3/Nuns_koeln.JPG,,,,,,,,
897512037,false,finalized,3,3/25/2016 15:06:29,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/1/19/Giselasteinhauer.jpg,,,,,,,,
897512038,false,finalized,3,3/25/2016 15:06:29,one_person,0.6977,,0,,,male,0.3488,http://upload.wikimedia.org/wikipedia/commons/1/1e/Avenue_of_Stars_cameraman_and_director.JPG,,,,,,,,
897512039,false,finalized,3,3/25/2016 15:06:11,several_persons_no_single_persons_depiction_is_dominant,1.0,only_female,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/d/d2/Eucharius_R%C3%B6%C3%9Flin_Rosgarten_Childbirth.jpg,,,,,,,,
897512040,false,finalized,3,3/25/2016 15:04:27,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/79/Fachkraft_f%C3%BCr_Lederverarbeitung_Pr%C3%BCfungsbereiche.JPG,,,,,,,,
897512041,false,finalized,3,3/25/2016 15:09:29,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/67/Messebau-standarten.png,,,,,,,,
897512042,false,finalized,3,3/25/2016 15:07:57,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/6/68/Glaz_mszczonowski03.jpg,,,,,,,,
897512043,false,finalized,3,3/25/2016 15:05:08,several_persons_no_single_persons_depiction_is_dominant,1.0,only_female,0.6354,,,,,http://upload.wikimedia.org/wikipedia/de/2/26/3b01479r.jpg,,,,,,,,
897512044,false,finalized,3,3/25/2016 15:10:21,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/1/15/Bundesarchiv_Bild_102-02974A%2C_Berlin%2C_SA_als_Hilfspolizei.jpg,,,,,,,,
897512045,false,finalized,3,3/25/2016 15:06:37,no_person,0.6512,,,,,,0,http://upload.wikimedia.org/wikipedia/commons/9/98/Messebau-systeme.png,,,,,,,,
897512046,false,finalized,3,3/25/2016 15:12:12,one_person,0.6562,,,,,gender_is_not_recognizable,0.6562,http://upload.wikimedia.org/wikipedia/commons/c/cb/Bushtaxi2-JD.jpg,,,,,,,,
897512047,false,finalized,3,3/25/2016 15:10:21,several_persons_no_single_persons_depiction_is_dominant,0.6585,gender_is_not_recognizable,0.3415,,0,,,http://upload.wikimedia.org/wikipedia/commons/a/a7/Bemo%2C_Gianyar_200507.jpg,,,,,,,,
897512048,false,finalized,3,3/25/2016 15:10:16,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/3/38/Engine_for_cobblestones.jpg,,,,,,,,
897512049,false,finalized,3,3/25/2016 15:06:37,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/5/54/Fotothek_df_roe-neg_0006480_006_Dekorationsmaler_w%C3%A4hrend_des_Bemalens_einer_Wand.jpg,,,,,,,,
897512050,false,finalized,3,3/25/2016 15:10:22,several_persons_no_single_persons_depiction_is_dominant,0.6875,only_male,0.6875,,,,,http://upload.wikimedia.org/wikipedia/commons/7/74/1936-Kamen%C3%ADci.jpg,,,,,,,,
897512051,false,finalized,3,3/25/2016 15:12:12,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9d/Bush_taxi_station_wagon_type.jpg,,,,,,,,
897512052,false,finalized,3,3/25/2016 15:12:50,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.66,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9e/Bundesarchiv_Bild_102-13993%2C_Berlin%2C_Potsdamer_Platz%2C_BVG-Streik.jpg,,,,,,,,
897512053,false,finalized,3,3/25/2016 15:07:30,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/d/de/Bundesarchiv_Bild_102-02940A%2C_Berlin%2C_Polizei-Einsatz_im_Scheunenviertel.jpg,,,,,,,,
897512054,false,finalized,3,3/25/2016 15:07:04,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e4/CH_Beck_Messestand_2007.jpg,,,,,,,,
897512055,false,finalized,3,3/25/2016 15:07:01,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/7/7e/Calcutta_rickshaw.jpg,,,,,,,,
897512056,false,finalized,3,3/25/2016 15:10:22,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/9/9b/Film_editing_table_%285201693172%29.jpg,,,,,,,,
897512057,false,finalized,3,3/25/2016 15:05:04,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/0/00/Messebau-zonen.png,,,,,,,,
897512058,false,finalized,3,3/25/2016 15:05:08,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/4/41/Pise_Campo_Santo_cha%C3%AEnes_port.jpg,,,,,,,,
897512059,false,finalized,3,3/25/2016 15:10:16,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/9/92/Bundesarchiv_Bild_102-14381%2C_Berlin%2C_Polizeipatrouille_am_Wahltag.jpg,,,,,,,,
897512060,false,finalized,3,3/25/2016 15:05:31,several_persons_no_single_persons_depiction_is_dominant,0.6496,mixed_equal_amount_of_male_and_female_persons,0.3285,,0,,,http://upload.wikimedia.org/wikipedia/commons/4/46/Munich_Tram_M5.jpg,,,,,,,,
897512061,false,finalized,3,3/25/2016 15:07:04,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/de/Keile.jpg,,,,,,,,
897512062,false,finalized,3,3/25/2016 15:12:12,one_person,1.0,,,,,gender_is_not_recognizable,0.6452,http://upload.wikimedia.org/wikipedia/commons/c/c7/Ramp_Agent.jpg,,,,,,,,
897512063,false,finalized,3,3/25/2016 15:04:27,several_persons_no_single_persons_depiction_is_dominant,0.6389,only_male,0.6389,,0,,,http://upload.wikimedia.org/wikipedia/commons/4/4d/Black_and_White_Jockeys_%281878%29_-_TIMEA.jpg,,,,,,,,
897512064,false,finalized,3,3/25/2016 15:05:08,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/c/cc/AlberthafenDD.jpg,,,,,,,,
897512065,false,finalized,3,3/25/2016 15:06:11,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/6/6d/Nonne_im_Kreuzgang%2C_1930.jpg,,,,,,,,
897512066,false,finalized,3,3/25/2016 15:10:16,several_persons_no_single_persons_depiction_is_dominant,0.6667,only_male,0.3333,,0,,,http://upload.wikimedia.org/wikipedia/commons/b/b5/%C3%89cole_des_beaux-arts_%28from_the_live%29.jpg,,,,,,,,
897512067,false,finalized,3,3/25/2016 15:10:22,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_male_persons,0.6487,,,,,http://upload.wikimedia.org/wikipedia/commons/1/16/Bundesarchiv_Bild_183-J0716-500-003%2C_Berlin%2C_erste_Kraftdroschke.jpg,,,,,,,,
897512068,false,finalized,3,3/25/2016 15:10:21,several_persons_no_single_persons_depiction_is_dominant,1.0,only_female,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e5/Edwin_Long_002.jpg,,,,,,,,
897512069,false,finalized,3,3/25/2016 15:05:23,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/e/e8/PackstationLB.jpg,,,,,,,,
897512070,false,finalized,3,3/25/2016 15:05:23,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/2/2a/Power_transmission_belt.gif,,,,,,,,
897512071,false,finalized,3,3/25/2016 15:07:01,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/d/de/Lizzatura.jpg,,,,,,,,
897512072,false,finalized,3,3/25/2016 15:06:29,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/9/9d/Frankie_Dettori.jpg,,,,,,,,
897512073,false,finalized,3,3/25/2016 15:09:29,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_female_persons,0.68,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e4/Blonde_pirelli_hostesses.jpg,,,,,,,,
897512074,false,finalized,3,3/25/2016 15:06:29,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/7/71/DodgeLady.JPG,,,,,,,,
897512075,false,finalized,3,3/25/2016 15:07:27,several_persons_no_single_persons_depiction_is_dominant,1.0,only_male,0.3438,,,,,http://upload.wikimedia.org/wikipedia/de/b/bf/Kiefer-Steinbruch.jpg,,,,,,,,
897512076,false,finalized,3,3/25/2016 15:05:08,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/8/86/Horiyoshi_3.jpg,,,,,,,,
897512077,false,finalized,3,3/25/2016 15:07:04,one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/1/17/Sex_sells_Tuning_World_%28Foto_Hilarmont%29.JPG,,,,,,,,
897512078,false,finalized,3,3/25/2016 15:05:08,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/7/70/Werkstatt_4.0.jpg,,,,,,,,
897512079,false,finalized,3,3/25/2016 15:05:31,several_persons_no_single_persons_depiction_is_dominant,0.6715,only_female,0.6715,,,,0,http://upload.wikimedia.org/wikipedia/commons/e/e5/Agnes_GEREB_checking_the_heart-beat_of_the_fetus_at_a_homebirth-rotated.jpg,,,,,,,,
897512080,false,finalized,3,3/25/2016 15:05:04,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/d/de/Dolcegab_Sommer2004.jpg,,,,,,,,
897533036,false,finalized,3,3/25/2016 15:10:16,one_person,1.0,,,,,male,0.6667,http://upload.wikimedia.org/wikipedia/commons/b/b2/Bundesarchiv_Bild_183-J31192%2C_Schwei%C3%9Ferin.jpg,,,,,,,,
897533037,false,finalized,3,3/25/2016 15:07:04,one_person,0.6579,,,,,male,0.3421,http://upload.wikimedia.org/wikipedia/commons/a/aa/GMAW.welding.af.ncs.jpg,,,,,,,,
897533038,false,finalized,3,3/25/2016 15:07:30,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/e/e7/Domenico-Fetti_Archimedes_1620.jpg,,,,,,,,
897533039,false,finalized,3,3/25/2016 15:07:30,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/5/5f/Tabletten.JPG,,,,,,,,
897533040,false,finalized,3,3/25/2016 15:09:29,several_persons_no_single_persons_depiction_is_dominant,1.0,mixed_but_predominantly_male_persons,0.68,,,,,http://upload.wikimedia.org/wikipedia/commons/e/e4/Bundesarchiv_Bild_183-1986-1126-015%2C_Nordhausen%2C_Ausbildung_von_Physiotherapeuten.jpg,,,,,,,,
897533041,false,finalized,3,3/25/2016 15:05:04,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/ae/Gesellenbrief1801.jpg,,,,,,,,
897533042,false,finalized,3,3/25/2016 15:06:29,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/e/eb/Graz_Edegger_Tax.jpg,,,,,,,,
